,usia,econ,pekerjaan,pinjaman ke,telat bayar,donasi,score
4928,2.0,5.0,1.0,3.0,2.0,2.0,713.729
4929,1.0,5.0,2.0,1.0,2.0,0.0,529.583
4930,1.0,0.0,1.0,3.0,2.0,3.0,394.96900000000005
4931,2.0,5.0,2.0,3.0,0.0,1.0,764.989
4932,2.0,0.0,2.0,3.0,1.0,3.0,494.96900000000005
4933,1.0,0.0,1.0,2.0,3.0,0.0,181.666
4934,2.0,5.0,1.0,2.0,2.0,2.0,642.896
4935,1.0,2.0,1.0,3.0,2.0,1.0,445.98900000000003
4936,1.0,5.0,2.0,1.0,3.0,1.0,557.073
4937,2.0,1.0,2.0,3.0,0.0,3.0,577.969
4938,2.0,2.0,1.0,2.0,2.0,0.0,353.916
4939,2.0,5.0,1.0,2.0,0.0,3.0,715.386
4940,2.0,3.0,1.0,3.0,2.0,1.0,535.239
4941,2.0,5.0,1.0,1.0,2.0,1.0,529.573
4942,1.0,2.0,2.0,3.0,3.0,0.0,452.249
4943,2.0,5.0,1.0,3.0,3.0,3.0,741.219
4944,2.0,5.0,1.0,2.0,2.0,1.0,600.406
4945,2.0,2.0,2.0,3.0,2.0,1.0,530.989
4946,1.0,5.0,2.0,2.0,2.0,3.0,727.886
4947,1.0,1.0,1.0,3.0,3.0,2.0,405.47900000000004
4948,2.0,5.0,1.0,2.0,3.0,3.0,670.386
4949,2.0,5.0,1.0,1.0,3.0,1.0,514.573
4950,1.0,3.0,2.0,3.0,3.0,2.0,605.229
4951,2.0,3.0,2.0,2.0,3.0,2.0,555.646
4952,1.0,5.0,2.0,3.0,3.0,2.0,741.229
4953,2.0,4.0,2.0,3.0,2.0,2.0,709.479
4954,2.0,4.0,1.0,2.0,2.0,2.0,574.896
4955,2.0,5.0,2.0,1.0,3.0,0.0,535.833
4956,2.0,5.0,1.0,1.0,2.0,3.0,614.553
4957,2.0,1.0,1.0,1.0,2.0,2.0,300.063
4958,1.0,5.0,1.0,2.0,3.0,2.0,606.646
4959,2.0,0.0,2.0,3.0,1.0,2.0,452.47900000000004
4960,2.0,5.0,2.0,2.0,0.0,3.0,779.136
4961,2.0,0.0,1.0,2.0,0.0,3.0,375.38599999999997
4962,2.0,5.0,1.0,3.0,3.0,0.0,613.749
4963,2.0,4.0,2.0,2.0,0.0,2.0,668.646
4964,1.0,0.0,2.0,2.0,3.0,0.0,245.416
4965,2.0,5.0,1.0,3.0,2.0,1.0,671.239
4966,1.0,5.0,2.0,3.0,2.0,1.0,713.739
4967,2.0,5.0,1.0,3.0,2.0,0.0,628.749
4968,2.0,5.0,1.0,3.0,3.0,0.0,613.749
4969,2.0,5.0,2.0,2.0,0.0,1.0,694.156
4970,1.0,5.0,1.0,1.0,2.0,1.0,508.323
4971,1.0,4.0,1.0,2.0,2.0,0.0,468.666
4972,2.0,0.0,1.0,3.0,2.0,1.0,331.23900000000003
4973,2.0,5.0,2.0,2.0,2.0,2.0,706.646
4974,1.0,5.0,1.0,2.0,3.0,0.0,521.6659999999999
4975,2.0,2.0,1.0,1.0,3.0,3.0,395.553
4976,2.0,5.0,1.0,2.0,1.0,1.0,615.406
4977,2.0,5.0,2.0,3.0,0.0,1.0,764.989
4978,2.0,5.0,2.0,3.0,2.0,1.0,734.989
4979,1.0,3.0,2.0,2.0,1.0,3.0,606.886
4980,1.0,5.0,1.0,2.0,2.0,1.0,579.156
4981,2.0,5.0,1.0,2.0,2.0,3.0,685.386
4982,1.0,5.0,2.0,3.0,2.0,0.0,671.249
4983,1.0,2.0,1.0,3.0,2.0,2.0,488.47900000000004
4984,2.0,2.0,1.0,2.0,2.0,0.0,353.916
4985,2.0,2.0,1.0,2.0,3.0,3.0,466.38599999999997
4986,2.0,3.0,2.0,2.0,2.0,3.0,613.136
4987,1.0,5.0,1.0,1.0,2.0,1.0,508.323
4988,1.0,5.0,2.0,3.0,2.0,0.0,671.249
4989,1.0,0.0,1.0,2.0,0.0,1.0,269.156
4990,2.0,4.0,1.0,3.0,2.0,2.0,645.729
4991,1.0,5.0,1.0,3.0,2.0,3.0,734.969
4992,1.0,3.0,1.0,2.0,2.0,1.0,443.156
4993,1.0,0.0,2.0,3.0,3.0,3.0,443.71900000000005
4994,2.0,5.0,1.0,2.0,2.0,3.0,685.386
4995,2.0,1.0,1.0,2.0,3.0,1.0,313.406
4996,1.0,5.0,2.0,3.0,1.0,1.0,728.739
4997,2.0,5.0,1.0,2.0,1.0,3.0,700.386
4998,1.0,4.0,2.0,2.0,1.0,3.0,674.886
4999,2.0,5.0,1.0,3.0,3.0,1.0,656.239
5000,1.0,5.0,1.0,3.0,3.0,1.0,634.989
5001,2.0,1.0,1.0,3.0,1.0,1.0,414.23900000000003
5002,2.0,5.0,1.0,1.0,0.0,1.0,559.573
5003,1.0,0.0,1.0,3.0,3.0,3.0,379.969
5004,2.0,0.0,2.0,2.0,3.0,1.0,309.156
5005,2.0,0.0,1.0,3.0,2.0,0.0,288.749
5006,2.0,1.0,1.0,3.0,3.0,1.0,384.23900000000003
5007,1.0,3.0,2.0,2.0,1.0,0.0,479.416
5008,1.0,2.0,1.0,2.0,2.0,1.0,375.156
5009,1.0,0.0,1.0,3.0,2.0,1.0,309.98900000000003
5010,1.0,3.0,1.0,2.0,2.0,2.0,485.646
5011,2.0,3.0,1.0,2.0,3.0,0.0,406.916
5012,2.0,5.0,1.0,2.0,3.0,2.0,627.896
5013,2.0,0.0,2.0,1.0,2.0,3.0,338.303
5014,1.0,3.0,1.0,3.0,2.0,0.0,471.499
5015,1.0,1.0,1.0,1.0,2.0,2.0,278.813
5016,1.0,2.0,1.0,2.0,3.0,0.0,317.666
5017,2.0,0.0,2.0,2.0,3.0,1.0,309.156
5018,2.0,5.0,2.0,3.0,2.0,1.0,734.989
5019,1.0,2.0,1.0,1.0,2.0,3.0,389.303
5020,1.0,3.0,1.0,3.0,3.0,2.0,541.479
5021,1.0,0.0,1.0,2.0,0.0,1.0,269.156
5022,2.0,1.0,1.0,3.0,1.0,1.0,414.23900000000003
5023,1.0,5.0,1.0,2.0,1.0,1.0,594.156
5024,1.0,5.0,1.0,3.0,2.0,2.0,692.479
5025,2.0,1.0,2.0,2.0,2.0,2.0,434.646
5026,2.0,0.0,1.0,2.0,2.0,0.0,217.916
5027,2.0,2.0,1.0,2.0,3.0,0.0,338.916
5028,1.0,1.0,1.0,3.0,3.0,2.0,405.47900000000004
5029,1.0,2.0,1.0,3.0,1.0,1.0,460.98900000000003
5030,2.0,3.0,1.0,3.0,3.0,1.0,520.239
5031,2.0,5.0,2.0,1.0,3.0,3.0,663.303
5032,2.0,5.0,1.0,3.0,2.0,3.0,756.219
5033,1.0,0.0,1.0,3.0,1.0,2.0,367.47900000000004
5034,1.0,1.0,1.0,3.0,2.0,1.0,377.98900000000003
5035,1.0,0.0,2.0,2.0,1.0,1.0,317.906
5036,2.0,5.0,1.0,3.0,2.0,1.0,671.239
5037,2.0,5.0,1.0,2.0,2.0,1.0,600.406
5038,2.0,5.0,2.0,3.0,2.0,3.0,819.969
5039,2.0,4.0,2.0,3.0,1.0,1.0,681.989
5040,1.0,3.0,1.0,3.0,2.0,0.0,471.499
5041,1.0,4.0,1.0,2.0,0.0,2.0,583.646
5042,1.0,0.0,2.0,3.0,3.0,1.0,358.73900000000003
5043,2.0,2.0,2.0,3.0,3.0,0.0,473.499
5044,1.0,1.0,1.0,2.0,2.0,0.0,264.666
5045,2.0,3.0,1.0,3.0,0.0,0.0,522.749
5046,1.0,5.0,2.0,3.0,1.0,0.0,686.249
5047,2.0,0.0,2.0,3.0,2.0,2.0,437.47900000000004
5048,1.0,3.0,1.0,3.0,3.0,0.0,456.499
5049,2.0,0.0,2.0,3.0,1.0,3.0,494.96900000000005
5050,1.0,1.0,1.0,2.0,0.0,2.0,379.646
5051,2.0,0.0,1.0,2.0,3.0,3.0,330.38599999999997
5052,1.0,5.0,2.0,1.0,2.0,0.0,529.583
5053,2.0,5.0,1.0,3.0,3.0,2.0,698.729
5054,2.0,0.0,2.0,2.0,2.0,1.0,324.156
5055,1.0,5.0,1.0,1.0,2.0,3.0,593.303
5056,2.0,5.0,2.0,3.0,2.0,1.0,734.989
5057,2.0,4.0,1.0,2.0,3.0,1.0,517.406
5058,2.0,5.0,1.0,1.0,1.0,1.0,544.573
5059,1.0,5.0,1.0,3.0,2.0,1.0,649.989
5060,2.0,5.0,2.0,3.0,2.0,1.0,734.989
5061,2.0,2.0,1.0,2.0,1.0,0.0,368.916
5062,2.0,3.0,1.0,3.0,1.0,2.0,592.729
5063,2.0,2.0,1.0,3.0,2.0,1.0,467.23900000000003
5064,1.0,5.0,2.0,2.0,2.0,0.0,600.4159999999999
5065,1.0,0.0,1.0,2.0,0.0,2.0,311.646
5066,2.0,5.0,1.0,2.0,2.0,2.0,642.896
5067,1.0,1.0,1.0,1.0,3.0,2.0,263.813
5068,2.0,3.0,2.0,2.0,2.0,3.0,613.136
5069,1.0,5.0,1.0,3.0,1.0,2.0,707.479
5070,2.0,5.0,1.0,3.0,2.0,1.0,671.239
5071,1.0,5.0,1.0,3.0,2.0,0.0,607.499
5072,2.0,1.0,1.0,1.0,2.0,3.0,342.553
5073,2.0,0.0,1.0,2.0,3.0,2.0,287.896
5074,1.0,0.0,1.0,1.0,3.0,1.0,153.323
5075,1.0,3.0,1.0,2.0,0.0,1.0,473.156
5076,2.0,5.0,1.0,1.0,0.0,2.0,602.063
5077,1.0,5.0,1.0,3.0,3.0,2.0,677.479
5078,1.0,1.0,2.0,2.0,2.0,0.0,328.416
5079,2.0,0.0,2.0,2.0,0.0,3.0,439.13599999999997
5080,1.0,5.0,1.0,3.0,3.0,3.0,719.969
5081,1.0,3.0,1.0,2.0,1.0,1.0,458.156
5082,1.0,5.0,2.0,2.0,2.0,1.0,642.906
5083,1.0,5.0,1.0,2.0,1.0,1.0,594.156
5084,1.0,3.0,1.0,1.0,2.0,1.0,372.323
5085,1.0,5.0,2.0,2.0,0.0,1.0,672.906
5086,1.0,3.0,2.0,3.0,2.0,2.0,620.229
5087,1.0,5.0,2.0,2.0,0.0,0.0,630.4159999999999
5088,1.0,5.0,2.0,3.0,0.0,3.0,828.719
5089,2.0,5.0,1.0,3.0,0.0,1.0,701.239
5090,2.0,2.0,1.0,3.0,2.0,1.0,467.23900000000003
5091,1.0,5.0,1.0,3.0,3.0,3.0,719.969
5092,2.0,2.0,2.0,3.0,2.0,1.0,530.989
5093,1.0,5.0,2.0,3.0,3.0,3.0,783.719
5094,1.0,0.0,2.0,3.0,2.0,1.0,373.73900000000003
5095,2.0,4.0,1.0,2.0,3.0,3.0,602.386
5096,2.0,2.0,1.0,3.0,1.0,0.0,439.749
5097,1.0,5.0,2.0,1.0,0.0,2.0,644.563
5098,1.0,4.0,1.0,3.0,2.0,2.0,624.479
5099,2.0,5.0,1.0,2.0,3.0,1.0,585.406
5100,1.0,5.0,1.0,3.0,0.0,3.0,764.969
5101,1.0,5.0,2.0,3.0,2.0,3.0,798.719
5102,2.0,4.0,1.0,2.0,0.0,1.0,562.406
5103,1.0,5.0,1.0,1.0,1.0,3.0,608.303
5104,2.0,5.0,2.0,3.0,3.0,3.0,804.969
5105,2.0,5.0,2.0,3.0,3.0,1.0,719.989
5106,2.0,5.0,1.0,2.0,2.0,2.0,642.896
5107,1.0,4.0,2.0,2.0,3.0,1.0,559.906
5108,2.0,2.0,2.0,2.0,3.0,2.0,487.646
5109,2.0,0.0,2.0,2.0,3.0,1.0,309.156
5110,1.0,2.0,1.0,3.0,0.0,1.0,475.98900000000003
5111,2.0,0.0,1.0,3.0,2.0,2.0,373.72900000000004
5112,2.0,1.0,1.0,2.0,1.0,0.0,300.916
5113,2.0,5.0,2.0,2.0,3.0,2.0,691.646
5114,1.0,5.0,2.0,2.0,2.0,1.0,642.906
5115,2.0,4.0,1.0,3.0,2.0,1.0,603.239
5116,2.0,5.0,1.0,3.0,2.0,0.0,628.749
5117,2.0,4.0,2.0,3.0,1.0,0.0,639.499
5118,1.0,5.0,1.0,3.0,2.0,0.0,607.499
5119,2.0,0.0,2.0,1.0,3.0,1.0,238.323
5120,2.0,2.0,2.0,2.0,2.0,1.0,460.156
5121,1.0,5.0,2.0,1.0,3.0,3.0,642.053
5122,1.0,5.0,1.0,2.0,3.0,2.0,606.646
5123,1.0,3.0,2.0,3.0,1.0,0.0,550.249
5124,1.0,5.0,1.0,3.0,0.0,1.0,679.989
5125,2.0,5.0,1.0,2.0,2.0,2.0,642.896
5126,1.0,0.0,1.0,2.0,2.0,1.0,239.156
5127,1.0,0.0,1.0,3.0,1.0,1.0,324.98900000000003
5128,2.0,4.0,1.0,3.0,2.0,1.0,603.239
5129,2.0,2.0,1.0,3.0,1.0,2.0,524.729
5130,2.0,1.0,2.0,2.0,2.0,2.0,434.646
5131,2.0,4.0,2.0,2.0,3.0,2.0,623.646
5132,1.0,0.0,2.0,3.0,2.0,1.0,373.73900000000003
5133,1.0,0.0,1.0,1.0,0.0,0.0,155.833
5134,2.0,5.0,1.0,3.0,1.0,0.0,643.749
5135,1.0,1.0,1.0,2.0,1.0,0.0,279.666
5136,2.0,5.0,1.0,1.0,2.0,2.0,572.063
5137,1.0,5.0,2.0,2.0,3.0,0.0,585.4159999999999
5138,1.0,5.0,2.0,2.0,3.0,1.0,627.906
5139,2.0,5.0,2.0,1.0,3.0,2.0,620.813
5140,2.0,1.0,2.0,1.0,3.0,1.0,306.323
5141,2.0,3.0,2.0,2.0,3.0,2.0,555.646
5142,1.0,3.0,1.0,2.0,2.0,2.0,485.646
5143,1.0,1.0,1.0,2.0,0.0,2.0,379.646
5144,2.0,1.0,1.0,3.0,2.0,2.0,441.72900000000004
5145,2.0,5.0,2.0,3.0,2.0,0.0,692.499
5146,2.0,2.0,1.0,2.0,2.0,1.0,396.406
5147,2.0,5.0,1.0,3.0,2.0,0.0,628.749
5148,1.0,4.0,1.0,1.0,1.0,3.0,540.303
5149,2.0,4.0,1.0,2.0,1.0,1.0,547.406
5150,2.0,0.0,2.0,3.0,3.0,3.0,464.96900000000005
5151,2.0,5.0,1.0,1.0,0.0,1.0,559.573
5152,2.0,3.0,2.0,1.0,1.0,1.0,472.323
5153,2.0,5.0,1.0,2.0,2.0,2.0,642.896
5154,1.0,5.0,2.0,2.0,0.0,1.0,672.906
5155,1.0,5.0,2.0,2.0,2.0,1.0,642.906
5156,2.0,2.0,2.0,3.0,2.0,2.0,573.479
5157,1.0,0.0,2.0,3.0,2.0,0.0,331.249
5158,2.0,5.0,1.0,3.0,1.0,3.0,771.219
5159,1.0,0.0,1.0,3.0,2.0,1.0,309.98900000000003
5160,1.0,5.0,1.0,3.0,3.0,2.0,677.479
5161,2.0,5.0,1.0,3.0,1.0,2.0,728.729
5162,2.0,5.0,2.0,3.0,2.0,1.0,734.989
5163,2.0,5.0,2.0,2.0,1.0,3.0,764.136
5164,1.0,5.0,1.0,1.0,0.0,3.0,623.303
5165,1.0,4.0,2.0,2.0,1.0,1.0,589.906
5166,2.0,5.0,1.0,2.0,3.0,3.0,670.386
5167,1.0,5.0,1.0,2.0,3.0,3.0,649.136
5168,1.0,5.0,2.0,2.0,0.0,2.0,715.396
5169,1.0,0.0,2.0,3.0,3.0,1.0,358.73900000000003
5170,1.0,5.0,1.0,2.0,3.0,3.0,649.136
5171,1.0,1.0,1.0,3.0,3.0,2.0,405.47900000000004
5172,1.0,2.0,1.0,2.0,1.0,3.0,475.13599999999997
5173,1.0,1.0,1.0,2.0,2.0,1.0,307.156
5174,1.0,0.0,1.0,1.0,3.0,1.0,153.323
5175,1.0,3.0,2.0,3.0,0.0,2.0,650.229
5176,2.0,0.0,2.0,2.0,0.0,1.0,354.156
5177,2.0,5.0,1.0,2.0,2.0,3.0,685.386
5178,1.0,3.0,2.0,3.0,1.0,0.0,550.249
5179,2.0,5.0,1.0,2.0,3.0,3.0,670.386
5180,2.0,5.0,1.0,3.0,3.0,1.0,656.239
5181,1.0,5.0,1.0,3.0,3.0,1.0,634.989
5182,2.0,5.0,1.0,3.0,1.0,2.0,728.729
5183,1.0,5.0,1.0,3.0,0.0,1.0,679.989
5184,2.0,5.0,1.0,3.0,3.0,1.0,656.239
5185,2.0,4.0,1.0,1.0,2.0,2.0,504.063
5186,2.0,5.0,2.0,3.0,2.0,2.0,777.479
5187,2.0,5.0,2.0,2.0,2.0,1.0,664.156
5188,1.0,0.0,2.0,2.0,3.0,0.0,245.416
5189,1.0,3.0,2.0,3.0,1.0,1.0,592.739
5190,1.0,5.0,1.0,2.0,1.0,1.0,594.156
5191,2.0,5.0,1.0,2.0,2.0,1.0,600.406
5192,2.0,0.0,1.0,3.0,2.0,1.0,331.23900000000003
5193,2.0,5.0,2.0,3.0,1.0,0.0,707.499
5194,1.0,5.0,1.0,1.0,0.0,1.0,538.323
5195,1.0,5.0,1.0,2.0,2.0,0.0,536.6659999999999
5196,2.0,5.0,1.0,3.0,3.0,3.0,741.219
5197,1.0,5.0,1.0,1.0,2.0,1.0,508.323
5198,1.0,5.0,2.0,2.0,2.0,1.0,642.906
5199,2.0,2.0,1.0,1.0,3.0,1.0,310.573
5200,1.0,5.0,1.0,2.0,2.0,1.0,579.156
5201,2.0,0.0,2.0,3.0,3.0,1.0,379.98900000000003
5202,2.0,5.0,2.0,1.0,1.0,1.0,608.323
5203,2.0,4.0,2.0,3.0,0.0,2.0,739.479
5204,1.0,4.0,1.0,2.0,0.0,1.0,541.156
5205,1.0,0.0,1.0,2.0,2.0,1.0,239.156
5206,1.0,2.0,1.0,3.0,3.0,1.0,430.98900000000003
5207,1.0,5.0,2.0,2.0,2.0,0.0,600.4159999999999
5208,2.0,2.0,2.0,3.0,1.0,3.0,630.969
5209,2.0,5.0,2.0,2.0,0.0,2.0,736.646
5210,2.0,5.0,1.0,3.0,2.0,1.0,671.239
5211,2.0,4.0,1.0,2.0,2.0,3.0,617.386
5212,1.0,5.0,1.0,2.0,2.0,0.0,536.6659999999999
5213,1.0,5.0,1.0,3.0,3.0,1.0,634.989
5214,2.0,5.0,1.0,2.0,3.0,1.0,585.406
5215,2.0,2.0,1.0,1.0,3.0,0.0,268.08299999999997
5216,2.0,5.0,2.0,2.0,0.0,1.0,694.156
5217,1.0,0.0,1.0,2.0,3.0,3.0,309.13599999999997
5218,1.0,5.0,1.0,3.0,1.0,2.0,707.479
5219,2.0,5.0,1.0,3.0,3.0,2.0,698.729
5220,1.0,5.0,1.0,3.0,1.0,1.0,664.989
5221,1.0,5.0,1.0,3.0,2.0,1.0,649.989
5222,2.0,0.0,2.0,2.0,2.0,2.0,366.646
5223,1.0,5.0,1.0,3.0,2.0,1.0,649.989
5224,1.0,5.0,1.0,2.0,2.0,2.0,621.646
5225,2.0,1.0,2.0,2.0,3.0,3.0,462.13599999999997
5226,2.0,5.0,1.0,2.0,2.0,2.0,642.896
5227,2.0,4.0,2.0,3.0,0.0,3.0,781.969
5228,2.0,5.0,2.0,3.0,2.0,2.0,777.479
5229,2.0,4.0,2.0,3.0,2.0,3.0,751.969
5230,1.0,5.0,2.0,2.0,3.0,2.0,670.396
5231,2.0,0.0,1.0,3.0,3.0,0.0,273.749
5232,2.0,5.0,1.0,3.0,0.0,3.0,786.219
5233,2.0,0.0,1.0,3.0,0.0,3.0,446.21900000000005
5234,1.0,5.0,1.0,2.0,2.0,2.0,621.646
5235,2.0,0.0,1.0,2.0,0.0,1.0,290.406
5236,2.0,2.0,2.0,2.0,2.0,1.0,460.156
5237,2.0,5.0,1.0,3.0,2.0,3.0,756.219
5238,1.0,5.0,1.0,3.0,2.0,1.0,649.989
5239,2.0,0.0,1.0,2.0,3.0,2.0,287.896
5240,2.0,1.0,2.0,3.0,2.0,2.0,505.47900000000004
5241,1.0,4.0,2.0,3.0,3.0,3.0,715.719
5242,2.0,3.0,1.0,2.0,0.0,3.0,579.386
5243,2.0,0.0,1.0,3.0,2.0,1.0,331.23900000000003
5244,2.0,1.0,1.0,3.0,2.0,1.0,399.23900000000003
5245,2.0,5.0,1.0,2.0,1.0,1.0,615.406
5246,1.0,0.0,1.0,3.0,3.0,1.0,294.989
5247,2.0,2.0,1.0,3.0,2.0,1.0,467.23900000000003
5248,1.0,5.0,1.0,3.0,1.0,0.0,622.499
5249,1.0,1.0,2.0,1.0,2.0,1.0,300.073
5250,2.0,2.0,1.0,3.0,3.0,3.0,537.219
5251,1.0,3.0,1.0,2.0,3.0,3.0,513.136
5252,1.0,4.0,2.0,3.0,1.0,0.0,618.249
5253,1.0,2.0,1.0,3.0,2.0,0.0,403.499
5254,1.0,5.0,2.0,2.0,1.0,1.0,657.906
5255,2.0,0.0,1.0,2.0,2.0,0.0,217.916
5256,2.0,5.0,1.0,2.0,0.0,1.0,630.406
5257,1.0,3.0,1.0,3.0,1.0,2.0,571.479
5258,2.0,4.0,1.0,2.0,2.0,3.0,617.386
5259,1.0,0.0,2.0,2.0,1.0,0.0,275.416
5260,1.0,0.0,1.0,1.0,2.0,2.0,210.813
5261,2.0,2.0,2.0,3.0,2.0,1.0,530.989
5262,1.0,0.0,1.0,3.0,2.0,1.0,309.98900000000003
5263,1.0,5.0,1.0,2.0,2.0,0.0,536.6659999999999
5264,2.0,5.0,1.0,2.0,2.0,2.0,642.896
5265,2.0,4.0,1.0,3.0,3.0,1.0,588.239
5266,1.0,3.0,1.0,3.0,0.0,1.0,543.989
5267,2.0,2.0,2.0,2.0,1.0,3.0,560.136
5268,1.0,2.0,1.0,2.0,2.0,3.0,460.13599999999997
5269,2.0,0.0,1.0,2.0,3.0,1.0,245.406
5270,2.0,5.0,1.0,3.0,2.0,0.0,628.749
5271,2.0,5.0,1.0,3.0,2.0,1.0,671.239
5272,2.0,5.0,1.0,1.0,2.0,1.0,529.573
5273,2.0,0.0,1.0,3.0,1.0,1.0,346.23900000000003
5274,1.0,3.0,2.0,1.0,1.0,1.0,451.073
5275,2.0,5.0,1.0,3.0,2.0,1.0,671.239
5276,2.0,5.0,1.0,2.0,2.0,1.0,600.406
5277,2.0,3.0,2.0,3.0,3.0,3.0,668.969
5278,2.0,5.0,1.0,3.0,3.0,1.0,656.239
5279,2.0,5.0,1.0,3.0,3.0,1.0,656.239
5280,2.0,2.0,1.0,2.0,2.0,2.0,438.896
5281,1.0,1.0,2.0,2.0,0.0,1.0,400.906
5282,2.0,2.0,1.0,3.0,3.0,3.0,537.219
5283,2.0,0.0,1.0,3.0,2.0,1.0,331.23900000000003
5284,2.0,3.0,1.0,2.0,1.0,1.0,479.406
5285,1.0,5.0,1.0,1.0,3.0,1.0,493.323
5286,1.0,4.0,2.0,1.0,2.0,1.0,504.073
5287,2.0,1.0,1.0,1.0,2.0,1.0,257.573
5288,2.0,3.0,2.0,1.0,0.0,1.0,487.323
5289,1.0,4.0,2.0,2.0,2.0,1.0,574.906
5290,2.0,2.0,2.0,2.0,2.0,3.0,545.136
5291,2.0,3.0,1.0,3.0,2.0,2.0,577.729
5292,1.0,4.0,2.0,3.0,2.0,2.0,688.229
5293,2.0,3.0,1.0,3.0,3.0,2.0,562.729
5294,2.0,0.0,2.0,2.0,0.0,2.0,396.646
5295,1.0,1.0,1.0,3.0,2.0,2.0,420.47900000000004
5296,1.0,5.0,1.0,2.0,3.0,3.0,649.136
5297,2.0,5.0,2.0,2.0,3.0,0.0,606.6659999999999
5298,1.0,5.0,2.0,1.0,0.0,2.0,644.563
5299,2.0,5.0,2.0,3.0,0.0,1.0,764.989
5300,2.0,2.0,1.0,2.0,2.0,2.0,438.896
5301,1.0,1.0,2.0,3.0,0.0,2.0,514.229
5302,1.0,2.0,1.0,2.0,1.0,3.0,475.13599999999997
5303,2.0,2.0,1.0,3.0,3.0,2.0,494.72900000000004
5304,1.0,5.0,1.0,2.0,3.0,3.0,649.136
5305,2.0,1.0,2.0,3.0,3.0,1.0,447.98900000000003
5306,1.0,0.0,1.0,3.0,2.0,3.0,394.96900000000005
5307,1.0,3.0,1.0,3.0,2.0,1.0,513.989
5308,2.0,5.0,1.0,2.0,2.0,0.0,557.9159999999999
5309,2.0,2.0,1.0,1.0,1.0,1.0,340.573
5310,2.0,5.0,1.0,2.0,3.0,0.0,542.9159999999999
5311,2.0,3.0,1.0,3.0,0.0,0.0,522.749
5312,1.0,5.0,2.0,3.0,2.0,1.0,713.739
5313,1.0,5.0,2.0,3.0,3.0,0.0,656.249
5314,1.0,5.0,2.0,3.0,3.0,1.0,698.739
5315,1.0,0.0,1.0,3.0,3.0,1.0,294.989
5316,1.0,5.0,1.0,1.0,2.0,3.0,593.303
5317,2.0,2.0,1.0,1.0,1.0,3.0,425.553
5318,2.0,5.0,1.0,2.0,2.0,3.0,685.386
5319,2.0,3.0,1.0,3.0,3.0,1.0,520.239
5320,2.0,5.0,1.0,3.0,2.0,1.0,671.239
5321,2.0,2.0,2.0,2.0,3.0,1.0,445.156
5322,2.0,0.0,2.0,3.0,2.0,1.0,394.98900000000003
5323,2.0,5.0,2.0,1.0,1.0,3.0,693.303
5324,2.0,1.0,1.0,3.0,3.0,1.0,384.23900000000003
5325,1.0,3.0,1.0,1.0,0.0,0.0,359.83299999999997
5326,2.0,5.0,2.0,1.0,3.0,1.0,578.323
5327,2.0,5.0,2.0,2.0,1.0,0.0,636.6659999999999
5328,2.0,3.0,1.0,3.0,1.0,0.0,507.749
5329,2.0,5.0,1.0,1.0,2.0,1.0,529.573
5330,2.0,5.0,1.0,3.0,1.0,2.0,728.729
5331,1.0,5.0,1.0,2.0,2.0,3.0,664.136
5332,2.0,1.0,1.0,2.0,2.0,3.0,413.38599999999997
5333,1.0,3.0,1.0,1.0,3.0,2.0,399.813
5334,2.0,5.0,2.0,2.0,1.0,2.0,721.646
5335,1.0,0.0,1.0,2.0,2.0,1.0,239.156
5336,2.0,1.0,1.0,2.0,0.0,3.0,443.38599999999997
5337,1.0,4.0,1.0,2.0,2.0,1.0,511.156
5338,2.0,1.0,1.0,3.0,0.0,1.0,429.23900000000003
5339,2.0,0.0,1.0,2.0,3.0,2.0,287.896
5340,1.0,5.0,1.0,3.0,2.0,2.0,692.479
5341,1.0,0.0,2.0,3.0,0.0,1.0,403.73900000000003
5342,1.0,5.0,1.0,3.0,0.0,2.0,722.479
5343,2.0,0.0,1.0,3.0,0.0,2.0,403.72900000000004
5344,2.0,5.0,2.0,2.0,3.0,1.0,649.156
5345,1.0,5.0,1.0,1.0,2.0,1.0,508.323
5346,2.0,3.0,1.0,3.0,1.0,1.0,550.239
5347,1.0,5.0,1.0,1.0,3.0,3.0,578.303
5348,1.0,2.0,1.0,3.0,2.0,1.0,445.98900000000003
5349,2.0,4.0,2.0,2.0,2.0,0.0,553.6659999999999
5350,1.0,5.0,1.0,1.0,1.0,0.0,480.83299999999997
5351,1.0,5.0,2.0,3.0,1.0,3.0,813.719
5352,1.0,5.0,1.0,2.0,0.0,1.0,609.156
5353,2.0,5.0,1.0,1.0,0.0,0.0,517.083
5354,2.0,5.0,1.0,2.0,2.0,2.0,642.896
5355,1.0,2.0,1.0,1.0,2.0,1.0,304.323
5356,2.0,2.0,2.0,3.0,3.0,0.0,473.499
5357,1.0,4.0,2.0,1.0,2.0,0.0,461.58299999999997
5358,1.0,5.0,2.0,3.0,1.0,0.0,686.249
5359,1.0,5.0,1.0,3.0,2.0,1.0,649.989
5360,1.0,2.0,1.0,3.0,2.0,3.0,530.969
5361,2.0,5.0,1.0,2.0,3.0,1.0,585.406
5362,2.0,0.0,2.0,2.0,2.0,1.0,324.156
5363,1.0,4.0,2.0,2.0,1.0,1.0,589.906
5364,1.0,5.0,2.0,2.0,3.0,0.0,585.4159999999999
5365,2.0,3.0,2.0,3.0,0.0,1.0,628.989
5366,1.0,5.0,2.0,3.0,3.0,3.0,783.719
