usia,pinjaman,tenor,pemasukan,tanggungan,pekerjaan,pinjaman ke-,telat bayar,donasi
21,500000,12,2500000,0,Wirausaha,4,5,4
35,2500000,4,1200000,5,Guru/Dosen,2,3,2
80,1000000,10,3000000,0,Pedagang,1,2,6
38,1900000,20,4000000,4,Buruh,5,3,3
41,700000,5,3000000,4,Pekerja Lepas,3,5,2
64,500000,4,4500000,3,Pekerja Lepas,1,1,3
82,700000,10,4800000,5,Pekerja Lepas,5,3,2
28,1800000,8,4800000,0,Buruh,5,3,3
24,3000000,4,4500000,4,Pekerja Lepas,3,1,0
55,1200000,8,2500000,3,Pedagang,4,1,5
45,1900000,5,3000000,2,Wirausaha,5,2,2
80,1500000,6,4600000,2,Buruh,2,3,0
99,2000000,3,1800000,3,Pekerja Lepas,3,0,4
38,1400000,4,4400000,0,Pekerja Lepas,2,3,5
78,1800000,16,1500000,3,Pedagang,1,5,4
47,2500000,8,3000000,2,Buruh,2,3,6
93,1200000,20,4600000,5,Pedagang,4,1,5
30,700000,5,4600000,3,Pedagang,4,4,2
93,1200000,4,5000000,4,Pedagang,4,2,0
63,1200000,3,2000000,0,Pedagang,1,2,6
46,1200000,3,1500000,0,Wirausaha,2,6,5
94,3000000,3,1800000,4,Wirausaha,1,6,1
87,2000000,6,3000000,1,Pedagang,2,0,1
29,1400000,20,4500000,5,Pekerja Lepas,1,0,4
87,3000000,10,4500000,2,Wirausaha,4,5,5
100,3000000,20,1800000,3,Buruh,3,3,0
21,2000000,10,1200000,4,Guru/Dosen,2,0,7
90,1500000,10,3500000,1,Pedagang,5,5,6
99,1800000,10,3000000,5,Wirausaha,3,1,1
84,1200000,4,4000000,0,Guru/Dosen,3,3,3
78,500000,6,4000000,2,Pedagang,2,1,1
76,500000,20,2000000,4,Pedagang,1,4,1
90,1200000,5,4500000,4,Guru/Dosen,3,0,1
93,1800000,4,4000000,5,Buruh,4,4,4
73,700000,3,4400000,3,Guru/Dosen,2,0,0
99,500000,5,4800000,4,Guru/Dosen,5,0,7
37,500000,16,3500000,3,Pekerja Lepas,4,0,1
63,1200000,10,1800000,1,Pedagang,5,4,2
93,1000000,10,4600000,1,Pekerja Lepas,5,6,7
30,500000,4,1800000,3,Buruh,5,4,2
83,3000000,20,3500000,2,Buruh,4,5,6
77,1800000,5,1500000,0,Buruh,5,3,1
20,2000000,4,5000000,5,Pedagang,3,5,6
62,1900000,4,3000000,0,Pedagang,5,1,0
70,1000000,4,4600000,3,Guru/Dosen,1,0,5
69,1500000,3,4500000,4,Pekerja Lepas,5,4,4
39,700000,10,4000000,2,Wirausaha,3,6,2
91,1200000,16,4500000,4,Pekerja Lepas,5,0,8
80,700000,10,4400000,1,Guru/Dosen,4,2,6
39,1900000,20,2500000,2,Pedagang,2,0,1
100,1500000,5,4600000,3,Pedagang,1,1,6
54,1200000,20,4400000,0,Guru/Dosen,4,6,7
46,2000000,5,4000000,0,Guru/Dosen,4,5,3
24,700000,12,4600000,3,Pedagang,3,2,4
96,700000,10,2300000,0,Guru/Dosen,2,6,1
36,1000000,4,1800000,0,Buruh,3,5,5
38,1900000,4,1800000,0,Buruh,2,5,2
67,700000,20,1200000,1,Pedagang,5,0,1
20,1200000,5,2000000,5,Pedagang,5,2,5
39,1200000,6,1800000,4,Pekerja Lepas,2,1,0
52,1600000,16,5000000,5,Buruh,2,5,4
85,1200000,3,4000000,0,Buruh,2,3,1
52,1500000,3,4500000,4,Pekerja Lepas,4,4,1
39,500000,16,4400000,1,Pedagang,5,3,0
43,500000,12,3000000,4,Guru/Dosen,5,1,0
75,700000,4,4600000,5,Pedagang,4,2,0
40,3000000,5,1500000,1,Buruh,1,6,1
21,500000,4,2000000,4,Buruh,3,2,2
75,500000,3,4800000,5,Buruh,1,5,8
69,1200000,5,4000000,4,Pedagang,3,5,5
67,1900000,3,4000000,1,Guru/Dosen,5,1,0
98,1000000,10,5000000,4,Pedagang,4,0,3
42,2000000,4,4600000,1,Pekerja Lepas,3,4,5
68,1900000,4,2500000,4,Pedagang,3,2,1
81,1200000,5,1200000,5,Pekerja Lepas,5,1,1
32,1200000,16,2500000,0,Pedagang,5,3,2
49,1200000,10,2300000,5,Wirausaha,4,1,5
43,1200000,4,2300000,4,Guru/Dosen,3,2,5
20,1000000,12,3000000,3,Buruh,2,5,4
100,3000000,6,2000000,3,Guru/Dosen,4,2,1
66,3000000,20,1200000,3,Pekerja Lepas,1,0,0
29,500000,5,5000000,5,Wirausaha,5,1,0
76,2500000,10,2300000,5,Pekerja Lepas,2,1,0
23,1900000,20,5000000,2,Pedagang,1,4,4
83,1600000,10,5000000,3,Guru/Dosen,2,5,0
99,1200000,3,4000000,0,Buruh,3,5,1
29,1800000,12,4600000,5,Buruh,1,5,5
57,700000,3,1800000,3,Guru/Dosen,1,6,1
22,2000000,20,2500000,4,Buruh,3,6,5
68,2000000,3,4500000,3,Pedagang,2,3,4
75,1200000,10,1200000,1,Wirausaha,3,0,4
47,1200000,10,2000000,5,Pedagang,5,3,5
59,2500000,16,4400000,3,Guru/Dosen,4,3,0
43,1200000,6,2500000,3,Pekerja Lepas,2,2,1
21,1800000,8,4400000,4,Wirausaha,4,2,0
76,1200000,4,3500000,2,Pedagang,1,1,6
29,1000000,3,3500000,2,Pekerja Lepas,3,1,1
28,1600000,5,1500000,5,Guru/Dosen,4,6,8
43,700000,10,4400000,0,Pedagang,1,0,1
24,500000,5,2300000,4,Buruh,1,1,1
60,1800000,20,3500000,0,Pedagang,3,3,5
83,1600000,5,4800000,3,Guru/Dosen,2,0,1
68,1200000,4,4500000,4,Guru/Dosen,2,2,3
56,1200000,4,2500000,3,Buruh,5,2,4
96,1600000,4,2000000,1,Guru/Dosen,5,2,0
41,500000,8,4600000,0,Pedagang,5,1,6
79,1200000,3,2300000,4,Pekerja Lepas,5,2,2
97,500000,4,5000000,4,Pedagang,4,6,4
37,1000000,10,4500000,1,Pedagang,4,1,4
32,700000,6,4400000,2,Buruh,5,4,3
57,2000000,4,4800000,0,Guru/Dosen,2,1,7
66,2500000,12,4400000,0,Wirausaha,1,0,6
73,500000,12,2500000,3,Guru/Dosen,2,1,3
64,1400000,16,4500000,0,Wirausaha,3,5,7
81,1900000,16,3500000,0,Pedagang,2,6,7
96,1600000,12,3500000,0,Buruh,2,0,5
65,1200000,3,1500000,3,Buruh,4,6,2
98,2000000,16,5000000,3,Wirausaha,3,6,7
68,1400000,16,1800000,5,Pedagang,5,5,4
89,500000,10,1200000,1,Wirausaha,2,1,6
97,2000000,4,3500000,5,Pekerja Lepas,3,3,1
71,1200000,3,2000000,4,Pekerja Lepas,1,5,3
95,2000000,3,4400000,2,Buruh,4,0,5
50,1500000,3,2300000,2,Buruh,3,0,2
23,1600000,6,5000000,5,Pedagang,3,2,6
90,1400000,10,3000000,5,Guru/Dosen,4,1,0
32,1000000,10,4800000,4,Pedagang,3,5,7
26,1400000,8,5000000,1,Wirausaha,5,6,1
76,500000,6,3000000,2,Wirausaha,5,5,2
41,2500000,6,5000000,5,Pedagang,4,1,4
90,1800000,4,4400000,0,Pedagang,5,0,2
56,1200000,5,4800000,0,Pedagang,4,6,2
33,1200000,4,3000000,0,Pedagang,1,2,5
61,500000,6,4800000,0,Guru/Dosen,5,4,5
30,700000,10,4400000,4,Guru/Dosen,3,3,1
72,1000000,3,1200000,3,Buruh,3,5,0
79,1600000,5,3500000,3,Guru/Dosen,5,1,3
80,1500000,5,5000000,4,Wirausaha,3,1,1
46,1200000,5,4400000,1,Pedagang,3,2,2
34,1200000,4,1500000,5,Wirausaha,5,3,3
35,1200000,12,3500000,2,Guru/Dosen,4,1,0
89,1200000,8,4800000,2,Pedagang,1,0,1
86,500000,8,4500000,4,Pedagang,2,4,0
44,1400000,20,4000000,4,Pekerja Lepas,4,6,8
68,1800000,4,4800000,0,Pekerja Lepas,1,2,2
88,1200000,16,5000000,3,Guru/Dosen,3,2,2
22,3000000,10,2000000,0,Pekerja Lepas,1,5,3
65,1400000,8,4600000,1,Pedagang,2,4,2
24,1000000,3,2000000,2,Guru/Dosen,5,5,3
50,2500000,8,5000000,3,Buruh,1,1,2
29,500000,12,2300000,0,Buruh,5,0,5
85,1200000,16,3000000,4,Pekerja Lepas,3,0,1
70,2500000,3,1500000,3,Pekerja Lepas,2,4,2
94,1000000,4,2500000,3,Pedagang,5,5,3
66,1200000,6,4800000,3,Guru/Dosen,2,4,0
26,1500000,12,1800000,1,Guru/Dosen,4,1,6
40,700000,20,4400000,0,Buruh,2,0,5
51,700000,4,4500000,5,Pekerja Lepas,4,3,2
32,1200000,20,2500000,1,Pekerja Lepas,3,3,6
69,2500000,20,3500000,2,Pekerja Lepas,2,3,0
66,500000,5,3500000,4,Wirausaha,4,5,2
51,1200000,10,4600000,4,Pedagang,2,6,3
21,2500000,6,3000000,3,Pedagang,1,5,0
46,1600000,5,4500000,0,Buruh,2,0,1
78,1600000,3,1800000,5,Pedagang,3,6,6
65,2000000,5,5000000,3,Pekerja Lepas,4,1,5
20,3000000,20,4400000,3,Pedagang,5,6,4
87,1500000,16,4800000,3,Pekerja Lepas,5,1,1
90,1900000,20,4500000,5,Pedagang,5,3,3
23,1900000,8,1200000,0,Guru/Dosen,3,3,4
85,500000,12,3500000,2,Pekerja Lepas,5,2,2
77,1200000,6,4400000,1,Pekerja Lepas,2,3,4
28,1400000,20,1500000,5,Buruh,2,6,6
46,2500000,6,4400000,0,Pedagang,2,3,4
33,1200000,10,2300000,0,Guru/Dosen,5,0,6
29,1900000,16,4600000,1,Buruh,4,2,5
29,1900000,10,3500000,4,Buruh,5,3,6
67,1200000,10,3000000,1,Buruh,3,6,5
33,1800000,6,2300000,5,Wirausaha,4,6,0
62,1000000,4,4800000,3,Pedagang,5,0,8
29,2500000,3,2300000,4,Pedagang,4,0,6
72,1200000,4,4800000,0,Pedagang,3,2,5
29,1500000,4,1800000,3,Pedagang,3,0,1
38,500000,16,2000000,4,Buruh,2,2,1
51,2000000,20,4400000,1,Pekerja Lepas,4,2,6
67,1500000,16,4800000,2,Pekerja Lepas,5,2,1
40,3000000,8,1500000,0,Wirausaha,2,5,5
58,500000,16,1200000,2,Buruh,5,3,4
68,1200000,3,4400000,4,Guru/Dosen,4,6,7
62,500000,10,2000000,3,Wirausaha,3,0,7
56,1200000,8,1200000,5,Pedagang,5,3,3
50,1900000,3,3000000,0,Wirausaha,4,2,1
54,1500000,10,4500000,0,Pekerja Lepas,2,1,3
73,3000000,3,2300000,2,Pedagang,4,5,3
62,1900000,10,2300000,4,Wirausaha,4,3,3
92,1200000,6,4600000,0,Pekerja Lepas,5,1,0
66,2000000,10,1800000,4,Buruh,1,3,2
32,500000,12,1800000,4,Wirausaha,5,5,6
98,2000000,20,2300000,2,Pedagang,3,5,7
69,3000000,4,5000000,1,Buruh,4,1,0
92,500000,10,1500000,1,Pekerja Lepas,4,2,0
65,500000,20,3500000,3,Guru/Dosen,3,1,1
33,1500000,5,1500000,4,Pekerja Lepas,2,4,0
22,1600000,4,5000000,5,Pedagang,3,0,2
71,700000,10,2300000,4,Pedagang,5,1,4
57,1200000,5,4000000,5,Wirausaha,2,3,7
92,1800000,4,1500000,5,Guru/Dosen,3,1,0
94,1900000,3,1500000,3,Pedagang,1,3,4
34,3000000,3,4800000,0,Guru/Dosen,4,2,2
67,1200000,4,2000000,4,Pedagang,5,3,1
68,2000000,10,4800000,4,Pedagang,3,2,0
27,1200000,6,4000000,2,Pekerja Lepas,3,4,5
27,1900000,4,4600000,3,Pedagang,4,5,1
69,2500000,6,3500000,3,Pedagang,4,0,1
45,1400000,6,2500000,3,Guru/Dosen,3,1,8
82,1000000,10,1800000,3,Pedagang,2,3,7
62,2500000,5,1800000,2,Wirausaha,3,6,1
39,700000,4,4800000,0,Pedagang,4,2,0
51,1600000,20,4600000,3,Pekerja Lepas,4,3,1
21,1800000,20,4800000,4,Pedagang,1,3,1
20,2000000,20,1500000,5,Pedagang,5,1,3
71,1500000,10,2500000,4,Buruh,1,1,1
29,700000,5,5000000,5,Pedagang,5,4,2
28,2500000,5,4600000,0,Pekerja Lepas,3,4,1
45,500000,4,2300000,3,Guru/Dosen,5,6,6
45,1200000,20,4500000,5,Pekerja Lepas,4,5,1
21,2000000,10,4000000,3,Pekerja Lepas,4,6,1
34,700000,10,1200000,0,Pekerja Lepas,3,3,4
89,1200000,8,1500000,1,Buruh,2,0,3
48,1600000,10,2500000,4,Wirausaha,5,6,8
46,1900000,10,1500000,4,Pedagang,5,4,3
45,2000000,16,2000000,1,Wirausaha,2,1,1
92,1000000,8,4400000,2,Pedagang,1,5,2
85,500000,10,2500000,1,Guru/Dosen,1,2,1
46,1200000,12,1200000,2,Pekerja Lepas,1,2,1
50,500000,4,2500000,3,Buruh,1,0,3
67,1200000,4,3500000,2,Buruh,3,2,2
27,1000000,20,1200000,1,Buruh,3,3,6
56,3000000,4,5000000,2,Pekerja Lepas,4,3,4
67,700000,12,3000000,4,Buruh,4,2,5
41,2500000,16,2300000,2,Pedagang,5,6,5
31,1200000,6,1200000,5,Guru/Dosen,2,0,5
80,700000,20,1200000,3,Pedagang,4,4,4
97,3000000,6,4800000,2,Pekerja Lepas,2,6,7
37,1200000,8,4400000,5,Buruh,2,6,0
99,1200000,12,3000000,2,Buruh,1,0,5
47,1600000,4,4400000,0,Buruh,5,0,3
50,1200000,12,1800000,2,Pedagang,2,4,4
66,1900000,20,1200000,1,Buruh,4,0,4
80,1200000,12,1800000,4,Pekerja Lepas,3,1,8
60,1000000,3,3000000,5,Wirausaha,4,6,4
88,700000,10,4800000,2,Pekerja Lepas,3,5,8
43,1800000,10,1500000,1,Buruh,4,6,3
84,2500000,8,1500000,2,Pedagang,4,2,6
73,700000,5,2000000,0,Pedagang,5,2,3
45,1900000,6,4600000,0,Pedagang,3,3,0
25,1200000,8,2000000,3,Wirausaha,1,1,1
25,1900000,16,4400000,2,Pedagang,2,5,0
45,500000,8,2500000,5,Pedagang,4,0,0
83,1600000,3,5000000,1,Buruh,5,2,1
86,1400000,16,4500000,1,Buruh,4,5,0
76,1200000,12,4400000,1,Buruh,5,6,2
86,1000000,4,1200000,3,Pedagang,5,5,2
77,1400000,5,5000000,5,Pekerja Lepas,1,4,6
21,500000,20,1200000,2,Pedagang,1,1,6
42,1800000,4,4800000,0,Pedagang,2,3,6
62,1500000,10,3000000,5,Wirausaha,5,5,1
32,1800000,12,4400000,0,Pedagang,4,2,3
55,700000,4,1500000,0,Buruh,2,6,1
31,3000000,4,1200000,1,Guru/Dosen,5,3,1
34,700000,10,4400000,0,Guru/Dosen,1,1,6
29,1200000,12,1800000,5,Pedagang,5,5,1
98,500000,4,2000000,0,Pekerja Lepas,1,0,0
60,1500000,12,5000000,5,Buruh,1,6,1
59,1000000,6,5000000,2,Guru/Dosen,2,1,0
36,500000,8,2500000,5,Pekerja Lepas,4,1,0
36,1400000,6,4800000,1,Pedagang,1,4,1
29,1500000,5,4000000,2,Pedagang,4,1,4
86,1600000,8,5000000,5,Pedagang,2,4,8
24,2500000,6,3000000,5,Pedagang,2,4,6
99,1400000,16,2300000,2,Pedagang,1,5,4
44,1400000,16,4400000,1,Guru/Dosen,3,1,4
76,1000000,4,1500000,5,Pedagang,3,3,1
48,700000,10,1200000,1,Pekerja Lepas,3,0,7
86,2000000,20,2500000,2,Pedagang,3,3,1
35,500000,6,1200000,1,Wirausaha,4,0,1
27,1200000,4,2000000,3,Pekerja Lepas,3,5,4
74,1000000,8,4800000,3,Pedagang,5,3,4
99,2000000,4,1200000,5,Buruh,5,0,1
74,1500000,6,5000000,1,Wirausaha,4,0,4
21,1600000,12,1200000,3,Pedagang,5,0,4
27,2500000,16,4000000,0,Guru/Dosen,2,6,2
66,1200000,4,4400000,1,Wirausaha,1,4,2
29,1400000,16,2300000,2,Wirausaha,4,1,3
80,500000,10,4800000,3,Pedagang,1,6,6
87,700000,10,1800000,4,Pedagang,4,3,1
40,1000000,12,2300000,0,Buruh,2,4,0
73,2000000,20,4000000,4,Pekerja Lepas,1,1,0
96,1200000,16,4500000,5,Guru/Dosen,4,1,8
78,500000,12,4800000,0,Pedagang,2,0,3
33,500000,6,3500000,2,Wirausaha,1,0,0
32,2000000,5,4600000,0,Wirausaha,2,3,4
66,1200000,16,1800000,2,Pedagang,1,4,1
35,2500000,5,3500000,3,Buruh,4,5,0
85,500000,4,2500000,0,Buruh,1,2,0
69,2500000,16,4500000,5,Buruh,5,1,0
87,1200000,3,4500000,1,Pedagang,4,3,1
69,1500000,6,2300000,3,Wirausaha,5,2,6
25,1000000,10,4800000,1,Pekerja Lepas,2,5,1
24,1800000,6,1500000,5,Buruh,2,4,2
66,500000,3,3500000,4,Buruh,3,1,1
96,1600000,16,4400000,2,Guru/Dosen,2,5,0
21,2500000,12,2300000,1,Guru/Dosen,5,0,2
76,500000,3,5000000,5,Guru/Dosen,5,6,6
57,1900000,10,1200000,5,Pedagang,5,1,5
21,500000,8,1200000,0,Pedagang,2,6,2
52,1600000,8,4500000,1,Wirausaha,4,3,8
69,1900000,16,4500000,5,Guru/Dosen,4,0,6
37,500000,3,2500000,0,Guru/Dosen,3,2,1
60,500000,8,3500000,1,Guru/Dosen,1,0,7
85,2000000,10,3000000,5,Pedagang,5,6,5
83,700000,4,4500000,1,Wirausaha,5,2,0
45,2500000,10,1200000,3,Buruh,2,6,4
71,2500000,10,1200000,0,Pekerja Lepas,5,0,8
28,1200000,10,4000000,0,Pekerja Lepas,2,4,6
25,1200000,5,2500000,1,Pedagang,2,5,4
46,1200000,10,4400000,3,Guru/Dosen,4,6,5
35,700000,3,1500000,2,Pedagang,4,6,3
54,500000,8,1800000,0,Pekerja Lepas,5,4,1
38,3000000,16,4600000,4,Pedagang,4,0,6
71,1000000,10,1500000,4,Pedagang,1,1,6
36,2000000,3,2300000,1,Wirausaha,1,0,2
37,700000,5,3000000,2,Guru/Dosen,1,4,3
93,500000,20,5000000,2,Pedagang,1,4,5
73,1600000,5,1500000,4,Pedagang,2,6,6
84,1900000,3,4000000,0,Pekerja Lepas,2,5,1
45,1000000,3,4800000,2,Pekerja Lepas,2,4,6
31,1800000,5,1500000,5,Buruh,3,4,0
97,1500000,20,2000000,0,Wirausaha,2,4,5
27,700000,5,3000000,5,Buruh,5,4,1
44,2000000,10,2300000,2,Pedagang,5,0,0
81,500000,8,3000000,5,Pedagang,4,1,8
29,1200000,20,3000000,4,Wirausaha,4,6,3
64,1800000,3,4600000,3,Pedagang,4,0,0
89,500000,16,4400000,3,Pekerja Lepas,2,0,1
90,2000000,3,1500000,1,Wirausaha,2,4,1
76,1800000,6,1200000,5,Wirausaha,3,4,0
57,1000000,10,3000000,2,Buruh,1,0,2
57,700000,10,1200000,3,Pedagang,5,6,6
47,1200000,3,3500000,2,Pedagang,1,2,0
36,1800000,20,1800000,4,Wirausaha,4,2,2
78,3000000,8,2000000,3,Wirausaha,5,6,1
95,1200000,4,1500000,4,Wirausaha,4,5,1
26,1600000,6,2000000,4,Wirausaha,4,1,0
30,2000000,6,4400000,1,Buruh,4,0,2
74,500000,10,5000000,3,Buruh,3,4,3
58,3000000,8,4400000,4,Wirausaha,3,5,5
93,500000,3,2500000,3,Guru/Dosen,1,6,1
45,1200000,10,4400000,1,Pedagang,5,2,5
33,1200000,4,4600000,3,Pedagang,3,0,8
54,700000,5,4000000,5,Guru/Dosen,4,0,4
66,1200000,10,4600000,4,Guru/Dosen,5,0,1
72,1900000,8,1200000,1,Pekerja Lepas,2,2,8
83,1500000,16,4500000,0,Pedagang,3,3,0
89,700000,8,3000000,0,Pekerja Lepas,1,2,1
57,1200000,10,4500000,1,Pedagang,1,6,0
77,1900000,3,5000000,3,Pedagang,4,6,5
42,500000,3,1500000,0,Buruh,1,3,5
45,1400000,8,1500000,0,Pedagang,1,2,0
71,1400000,4,1200000,2,Pekerja Lepas,5,2,3
46,1200000,3,2000000,3,Wirausaha,4,2,1
59,700000,3,2500000,4,Pekerja Lepas,4,1,0
33,1400000,12,2300000,2,Pedagang,1,0,4
71,2500000,4,4600000,1,Pedagang,1,6,0
52,1800000,4,2000000,1,Pekerja Lepas,3,2,1
42,1900000,3,3500000,0,Pedagang,3,5,0
21,1600000,16,4800000,2,Wirausaha,3,1,5
79,1600000,16,4800000,2,Pedagang,4,4,6
97,1200000,10,1800000,0,Pedagang,3,5,8
83,1200000,4,5000000,2,Pekerja Lepas,3,1,2
60,1200000,16,2300000,3,Pekerja Lepas,3,2,0
38,2000000,4,2000000,2,Buruh,5,3,3
53,1200000,10,3000000,1,Pekerja Lepas,5,1,3
93,1800000,4,4500000,1,Guru/Dosen,1,1,1
85,1400000,3,4600000,3,Pekerja Lepas,2,5,2
70,1200000,20,1200000,4,Guru/Dosen,4,3,1
50,1400000,10,5000000,5,Wirausaha,1,0,0
29,1900000,12,1200000,5,Pedagang,1,3,0
43,1800000,12,2300000,1,Buruh,4,2,6
64,1200000,10,1800000,3,Pedagang,4,1,0
91,1200000,8,5000000,5,Pedagang,2,2,5
75,1000000,5,4400000,5,Pedagang,5,1,6
81,1200000,10,2000000,4,Pedagang,1,6,1
54,1000000,8,4500000,2,Pedagang,1,2,6
57,1000000,20,2500000,0,Pedagang,5,5,1
27,1800000,6,4600000,4,Wirausaha,3,5,0
76,1200000,4,3000000,5,Wirausaha,4,3,1
42,2000000,3,3500000,3,Wirausaha,1,3,1
31,1400000,10,4000000,1,Pedagang,1,3,7
61,1200000,12,1200000,2,Pedagang,3,4,2
65,1200000,3,1800000,2,Pekerja Lepas,3,0,4
25,1000000,16,4500000,2,Pedagang,3,2,8
37,500000,8,4600000,4,Guru/Dosen,5,4,4
65,1200000,8,2500000,0,Buruh,3,0,1
43,1000000,20,2500000,3,Buruh,4,4,1
47,1400000,16,3500000,5,Pedagang,4,4,1
87,1200000,12,1500000,0,Guru/Dosen,1,1,6
41,1200000,4,2300000,4,Pedagang,3,3,2
96,1200000,12,3000000,4,Wirausaha,1,3,2
35,1500000,4,1500000,3,Pedagang,5,6,0
22,2000000,8,4400000,3,Wirausaha,4,1,8
23,1200000,5,2500000,2,Guru/Dosen,3,3,3
74,2000000,5,4800000,5,Pekerja Lepas,1,4,6
100,1500000,8,4000000,5,Pedagang,5,0,5
51,1000000,10,4600000,2,Pekerja Lepas,4,3,4
68,1800000,10,2500000,4,Pekerja Lepas,4,5,0
72,1800000,16,1500000,1,Pedagang,3,4,1
59,1200000,3,2500000,0,Pekerja Lepas,5,3,5
69,3000000,16,2500000,4,Pedagang,1,4,0
71,1600000,3,2500000,0,Pedagang,5,3,6
54,1000000,3,1200000,5,Pekerja Lepas,1,2,5
49,2500000,4,2500000,5,Pedagang,5,1,1
75,2500000,20,4600000,0,Guru/Dosen,4,6,6
26,1200000,20,4000000,3,Buruh,4,2,4
44,1000000,3,4500000,4,Pedagang,5,3,7
96,1200000,4,2500000,3,Pedagang,3,1,3
65,1400000,4,1800000,4,Guru/Dosen,3,2,0
91,500000,5,2500000,0,Pedagang,3,5,1
58,1600000,10,1500000,5,Wirausaha,2,2,1
80,1600000,10,4000000,2,Pekerja Lepas,1,3,3
79,2000000,8,5000000,5,Pekerja Lepas,3,4,0
50,1400000,10,4800000,0,Buruh,3,6,4
60,1000000,10,5000000,4,Pedagang,1,3,1
64,500000,20,5000000,3,Wirausaha,5,0,3
54,1000000,10,1500000,0,Wirausaha,3,3,6
39,500000,8,5000000,2,Pedagang,3,6,2
65,1800000,12,2500000,5,Buruh,2,4,0
78,1900000,5,1500000,3,Pekerja Lepas,4,1,4
57,700000,4,3000000,0,Pedagang,2,4,1
50,1400000,8,1500000,5,Pekerja Lepas,5,0,1
94,500000,10,4400000,3,Buruh,2,1,1
57,1200000,6,2500000,0,Wirausaha,1,6,0
71,2000000,5,2500000,4,Wirausaha,4,1,0
35,3000000,20,4800000,3,Pedagang,5,0,0
83,3000000,8,3500000,3,Pedagang,4,4,0
88,1000000,20,3000000,2,Guru/Dosen,4,6,4
36,1800000,3,4500000,1,Guru/Dosen,5,5,0
98,1800000,5,3500000,4,Pedagang,3,2,4
52,500000,3,2500000,0,Pedagang,2,3,2
65,1600000,20,1500000,2,Pedagang,3,3,1
89,1200000,20,3500000,0,Wirausaha,5,0,8
24,700000,4,1200000,5,Buruh,1,2,5
24,1900000,20,4500000,5,Buruh,5,0,4
42,2000000,3,4400000,5,Pekerja Lepas,4,2,5
45,3000000,10,4400000,0,Guru/Dosen,2,4,2
43,700000,5,1200000,3,Pedagang,4,6,0
43,700000,12,4400000,0,Wirausaha,5,1,3
22,500000,4,1200000,5,Pekerja Lepas,3,6,1
56,700000,20,1500000,3,Buruh,5,4,1
21,3000000,4,4000000,5,Buruh,1,4,1
25,1800000,5,4400000,4,Guru/Dosen,5,4,1
86,1200000,3,1800000,5,Pekerja Lepas,5,2,1
20,500000,12,3500000,4,Guru/Dosen,4,4,0
62,1200000,3,4400000,4,Buruh,3,5,1
49,1900000,4,4000000,5,Pedagang,3,6,0
44,1000000,12,4600000,0,Wirausaha,5,5,1
37,1200000,6,1200000,1,Guru/Dosen,1,5,0
30,1200000,10,1500000,1,Buruh,1,6,1
37,500000,4,1800000,4,Wirausaha,5,0,1
33,1200000,4,1800000,5,Wirausaha,2,5,5
63,500000,3,2000000,4,Buruh,4,6,0
57,1500000,10,2500000,4,Buruh,2,5,8
35,1800000,8,5000000,3,Pedagang,5,2,2
67,2500000,10,4400000,4,Pedagang,3,2,0
63,500000,4,4600000,3,Wirausaha,5,4,1
24,500000,4,5000000,2,Guru/Dosen,4,3,5
53,1800000,12,4000000,0,Wirausaha,5,2,0
42,1400000,3,2500000,1,Pedagang,3,4,2
24,1200000,6,4800000,5,Buruh,4,1,5
67,1200000,20,5000000,1,Pedagang,3,1,3
95,1800000,5,3000000,2,Pedagang,2,6,6
78,1600000,8,1500000,3,Buruh,2,0,1
73,3000000,10,2300000,3,Pedagang,2,2,0
94,1400000,20,2500000,3,Pekerja Lepas,2,2,0
85,500000,5,4600000,3,Wirausaha,5,6,0
39,1800000,8,3500000,0,Wirausaha,4,2,0
89,700000,16,1200000,5,Pedagang,3,2,6
40,1200000,12,3500000,1,Pedagang,5,3,6
67,1400000,20,1800000,1,Guru/Dosen,2,6,5
26,1600000,8,1500000,5,Buruh,1,1,1
76,3000000,12,2500000,2,Buruh,2,1,1
69,1600000,16,1500000,5,Pekerja Lepas,4,5,4
88,3000000,20,4500000,0,Wirausaha,4,1,2
24,1900000,8,4800000,3,Pedagang,5,3,1
99,3000000,3,1200000,4,Pedagang,3,6,5
40,1200000,4,4600000,4,Buruh,3,0,2
59,1000000,4,4600000,1,Pekerja Lepas,4,2,2
96,3000000,10,4400000,5,Pekerja Lepas,3,0,2
61,1600000,8,5000000,1,Pedagang,1,0,8
38,1900000,6,2500000,4,Pedagang,2,6,3
33,1400000,10,4000000,2,Pedagang,5,2,1
24,500000,4,1500000,5,Pekerja Lepas,4,6,4
37,700000,3,4800000,3,Pedagang,3,2,5
96,1800000,3,4500000,5,Buruh,4,5,1
50,1200000,10,4600000,4,Pekerja Lepas,3,6,5
43,1800000,10,4600000,3,Pedagang,4,6,2
79,700000,10,3000000,1,Pedagang,5,0,1
72,500000,4,1500000,3,Guru/Dosen,2,6,2
46,500000,12,4800000,5,Pekerja Lepas,5,5,1
30,1400000,16,4600000,0,Wirausaha,1,5,1
99,500000,4,2000000,2,Buruh,1,4,2
67,1200000,4,4500000,4,Pekerja Lepas,5,6,3
55,1400000,4,2300000,0,Guru/Dosen,1,0,0
33,1000000,10,2000000,3,Pekerja Lepas,3,5,0
57,1000000,4,1200000,4,Pedagang,5,1,8
57,500000,8,3000000,5,Guru/Dosen,1,4,0
43,1500000,5,2500000,1,Buruh,2,0,3
83,500000,10,3000000,4,Wirausaha,5,1,5
