,usia,econ,pekerjaan,pinjaman ke,telat bayar,donasi,score
5620,2.0,3.0,1.0,3.0,2.0,2.0,570.509
5621,1.0,5.0,2.0,1.0,3.0,1.0,546.243
5622,2.0,1.0,1.0,3.0,2.0,2.0,434.509
5623,1.0,5.0,1.0,2.0,2.0,3.0,656.9159999999999
5624,1.0,5.0,1.0,3.0,2.0,3.0,727.749
5625,2.0,4.0,1.0,2.0,2.0,2.0,567.6759999999999
5626,1.0,3.0,1.0,1.0,3.0,0.0,304.00300000000004
5627,2.0,5.0,2.0,3.0,0.0,2.0,807.479
5628,2.0,1.0,2.0,1.0,2.0,2.0,356.593
5629,2.0,5.0,1.0,3.0,2.0,1.0,664.019
5630,2.0,0.0,2.0,3.0,1.0,0.0,363.889
5631,1.0,2.0,1.0,1.0,2.0,3.0,382.08299999999997
5632,1.0,5.0,2.0,2.0,2.0,1.0,635.6859999999999
5633,2.0,5.0,2.0,1.0,2.0,3.0,671.083
5634,2.0,5.0,2.0,2.0,1.0,2.0,718.0360000000001
5635,2.0,2.0,1.0,3.0,0.0,1.0,497.23900000000003
5636,1.0,2.0,1.0,1.0,2.0,1.0,297.103
5637,1.0,2.0,1.0,2.0,0.0,0.0,362.666
5638,2.0,5.0,1.0,3.0,3.0,3.0,730.389
5639,2.0,5.0,1.0,3.0,3.0,0.0,602.919
5640,2.0,2.0,1.0,3.0,0.0,2.0,539.729
5641,1.0,5.0,1.0,3.0,0.0,0.0,637.499
5642,2.0,5.0,1.0,1.0,3.0,1.0,503.74300000000005
5643,2.0,5.0,1.0,3.0,2.0,0.0,621.529
5644,2.0,5.0,1.0,3.0,3.0,1.0,645.409
5645,2.0,2.0,2.0,2.0,2.0,1.0,452.936
5646,2.0,2.0,1.0,2.0,3.0,1.0,370.576
5647,2.0,5.0,1.0,3.0,0.0,3.0,786.219
5648,2.0,3.0,1.0,2.0,3.0,0.0,396.086
5649,1.0,5.0,1.0,3.0,3.0,0.0,581.669
5650,2.0,2.0,1.0,2.0,3.0,0.0,328.086
5651,1.0,5.0,2.0,2.0,2.0,1.0,635.6859999999999
5652,2.0,0.0,1.0,3.0,2.0,2.0,366.509
5653,1.0,5.0,2.0,2.0,1.0,3.0,739.2760000000001
5654,2.0,2.0,2.0,2.0,1.0,1.0,471.546
5655,2.0,0.0,1.0,1.0,1.0,0.0,158.473
5656,1.0,3.0,1.0,2.0,1.0,1.0,454.546
5657,2.0,1.0,1.0,2.0,2.0,3.0,406.16600000000005
5658,2.0,3.0,1.0,3.0,3.0,1.0,509.409
5659,2.0,0.0,1.0,3.0,3.0,1.0,305.409
5660,2.0,5.0,1.0,3.0,3.0,1.0,645.409
5661,1.0,5.0,1.0,3.0,3.0,0.0,581.669
5662,2.0,0.0,2.0,2.0,2.0,3.0,401.91600000000005
5663,2.0,3.0,1.0,1.0,2.0,1.0,386.35299999999995
5664,2.0,5.0,2.0,1.0,2.0,1.0,586.103
5665,1.0,0.0,2.0,1.0,3.0,1.0,206.243
5666,2.0,3.0,1.0,1.0,2.0,0.0,343.86299999999994
5667,2.0,5.0,1.0,2.0,0.0,1.0,630.406
5668,2.0,0.0,1.0,2.0,2.0,3.0,338.166
5669,1.0,0.0,2.0,2.0,2.0,1.0,295.686
5670,1.0,3.0,1.0,3.0,2.0,1.0,506.769
5671,1.0,5.0,1.0,2.0,0.0,1.0,609.156
5672,2.0,5.0,1.0,3.0,3.0,2.0,687.899
5673,2.0,0.0,1.0,2.0,2.0,1.0,253.186
5674,1.0,1.0,1.0,2.0,1.0,0.0,276.056
5675,1.0,5.0,2.0,2.0,1.0,3.0,739.2760000000001
5676,1.0,2.0,2.0,2.0,3.0,0.0,370.586
5677,2.0,3.0,1.0,3.0,0.0,3.0,650.219
5678,2.0,1.0,1.0,3.0,2.0,1.0,392.019
5679,2.0,0.0,2.0,2.0,1.0,0.0,293.056
5680,1.0,5.0,1.0,2.0,0.0,0.0,566.6659999999999
5681,2.0,5.0,1.0,3.0,0.0,1.0,701.239
5682,2.0,1.0,2.0,3.0,1.0,3.0,559.359
5683,2.0,3.0,2.0,3.0,0.0,2.0,671.479
5684,2.0,5.0,1.0,3.0,2.0,0.0,621.529
5685,2.0,5.0,2.0,2.0,2.0,3.0,741.9159999999999
5686,2.0,5.0,1.0,3.0,0.0,2.0,743.729
5687,1.0,5.0,2.0,1.0,2.0,1.0,564.853
5688,1.0,0.0,1.0,2.0,1.0,2.0,293.036
5689,2.0,5.0,1.0,1.0,2.0,2.0,564.843
5690,1.0,4.0,1.0,3.0,2.0,2.0,617.259
5691,1.0,0.0,1.0,2.0,2.0,1.0,231.936
5692,1.0,0.0,2.0,2.0,3.0,0.0,234.586
5693,2.0,4.0,1.0,2.0,2.0,1.0,525.1859999999999
5694,2.0,5.0,1.0,2.0,2.0,0.0,550.6959999999999
5695,2.0,5.0,1.0,3.0,3.0,3.0,730.389
5696,1.0,5.0,2.0,3.0,2.0,1.0,706.519
5697,2.0,0.0,1.0,3.0,2.0,0.0,281.529
5698,2.0,1.0,2.0,3.0,3.0,1.0,437.159
5699,2.0,3.0,1.0,3.0,2.0,1.0,528.019
5700,1.0,5.0,1.0,3.0,3.0,2.0,666.649
5701,1.0,0.0,2.0,1.0,2.0,2.0,267.343
5702,1.0,0.0,1.0,3.0,2.0,1.0,302.769
5703,2.0,0.0,1.0,3.0,2.0,2.0,366.509
5704,2.0,5.0,2.0,2.0,0.0,3.0,779.136
5705,2.0,0.0,1.0,2.0,0.0,3.0,375.38599999999997
5706,2.0,4.0,1.0,3.0,2.0,2.0,638.509
5707,2.0,3.0,1.0,3.0,3.0,1.0,509.409
5708,2.0,5.0,2.0,1.0,2.0,1.0,586.103
5709,2.0,3.0,1.0,2.0,2.0,3.0,542.1659999999999
5710,1.0,5.0,1.0,1.0,0.0,3.0,623.303
5711,2.0,0.0,1.0,1.0,2.0,2.0,224.84300000000002
5712,1.0,4.0,1.0,2.0,3.0,2.0,527.816
5713,2.0,2.0,1.0,3.0,1.0,1.0,478.629
5714,1.0,5.0,1.0,2.0,0.0,3.0,694.136
5715,1.0,5.0,2.0,3.0,3.0,1.0,687.909
5716,1.0,5.0,2.0,1.0,2.0,0.0,522.3629999999999
5717,2.0,5.0,1.0,2.0,0.0,2.0,672.896
5718,2.0,0.0,2.0,3.0,2.0,3.0,472.749
5719,2.0,1.0,1.0,3.0,2.0,0.0,349.529
5720,2.0,5.0,2.0,3.0,2.0,0.0,685.279
5721,1.0,1.0,1.0,3.0,2.0,1.0,370.769
5722,1.0,3.0,1.0,2.0,0.0,0.0,430.666
5723,1.0,2.0,1.0,3.0,0.0,1.0,475.98900000000003
5724,2.0,3.0,1.0,3.0,2.0,1.0,528.019
5725,2.0,0.0,1.0,2.0,2.0,3.0,338.166
5726,1.0,5.0,1.0,1.0,2.0,3.0,586.083
5727,2.0,1.0,1.0,2.0,2.0,1.0,321.18600000000004
5728,2.0,2.0,2.0,2.0,2.0,1.0,452.936
5729,2.0,4.0,2.0,2.0,3.0,1.0,570.326
5730,2.0,3.0,1.0,2.0,2.0,1.0,457.186
5731,1.0,0.0,2.0,3.0,2.0,1.0,366.519
5732,2.0,0.0,1.0,3.0,0.0,1.0,361.23900000000003
5733,2.0,5.0,1.0,1.0,3.0,0.0,461.25300000000004
5734,1.0,2.0,1.0,3.0,2.0,2.0,481.259
5735,2.0,5.0,1.0,3.0,3.0,2.0,687.899
5736,1.0,0.0,2.0,2.0,2.0,2.0,338.176
5737,1.0,2.0,1.0,2.0,0.0,2.0,447.646
5738,2.0,5.0,1.0,3.0,2.0,2.0,706.509
5739,2.0,0.0,2.0,2.0,3.0,1.0,298.326
5740,1.0,2.0,1.0,1.0,2.0,0.0,254.613
5741,1.0,0.0,1.0,2.0,3.0,1.0,213.32600000000002
5742,1.0,1.0,1.0,2.0,2.0,1.0,299.93600000000004
5743,2.0,5.0,1.0,3.0,1.0,3.0,767.609
5744,1.0,4.0,1.0,3.0,1.0,0.0,550.889
5745,1.0,5.0,1.0,3.0,2.0,0.0,600.279
5746,1.0,5.0,1.0,2.0,0.0,1.0,609.156
5747,2.0,5.0,2.0,3.0,2.0,1.0,727.769
5748,2.0,2.0,2.0,2.0,0.0,1.0,490.156
5749,1.0,5.0,2.0,2.0,1.0,0.0,611.806
5750,2.0,4.0,2.0,3.0,3.0,1.0,641.159
5751,2.0,0.0,1.0,2.0,0.0,1.0,290.406
5752,2.0,5.0,1.0,3.0,2.0,1.0,664.019
5753,2.0,0.0,1.0,2.0,1.0,3.0,356.77599999999995
5754,2.0,2.0,2.0,2.0,2.0,1.0,452.936
5755,1.0,3.0,2.0,1.0,3.0,1.0,410.24300000000005
5756,1.0,5.0,1.0,2.0,3.0,3.0,638.306
5757,1.0,5.0,2.0,2.0,1.0,2.0,696.7860000000001
5758,1.0,0.0,1.0,2.0,3.0,0.0,170.836
5759,2.0,0.0,1.0,2.0,0.0,1.0,290.406
5760,2.0,2.0,2.0,2.0,2.0,1.0,452.936
5761,1.0,2.0,2.0,3.0,2.0,1.0,502.519
5762,2.0,0.0,1.0,1.0,0.0,3.0,304.553
5763,2.0,5.0,1.0,3.0,3.0,1.0,645.409
5764,1.0,5.0,1.0,2.0,3.0,3.0,638.306
5765,2.0,3.0,2.0,3.0,3.0,1.0,573.159
5766,2.0,0.0,1.0,3.0,2.0,2.0,366.509
5767,2.0,3.0,1.0,1.0,1.0,1.0,404.96299999999997
5768,2.0,5.0,1.0,2.0,3.0,3.0,659.556
5769,1.0,5.0,1.0,3.0,2.0,1.0,642.769
5770,1.0,5.0,1.0,3.0,1.0,1.0,661.379
5771,2.0,5.0,1.0,3.0,3.0,3.0,730.389
5772,2.0,4.0,1.0,2.0,3.0,1.0,506.576
5773,2.0,2.0,1.0,2.0,3.0,1.0,370.576
5774,1.0,4.0,1.0,2.0,3.0,0.0,442.836
5775,1.0,0.0,1.0,2.0,0.0,2.0,311.646
5776,2.0,0.0,1.0,2.0,3.0,0.0,192.086
5777,2.0,2.0,2.0,2.0,3.0,1.0,434.326
5778,2.0,5.0,1.0,2.0,2.0,1.0,593.1859999999999
5779,2.0,5.0,2.0,3.0,3.0,1.0,709.159
5780,2.0,5.0,1.0,2.0,3.0,3.0,659.556
5781,1.0,5.0,1.0,3.0,3.0,2.0,666.649
5782,2.0,5.0,2.0,3.0,3.0,3.0,794.139
5783,2.0,2.0,2.0,2.0,3.0,3.0,519.306
5784,1.0,1.0,2.0,2.0,0.0,3.0,485.88599999999997
5785,2.0,5.0,2.0,2.0,1.0,3.0,760.5260000000001
5786,1.0,2.0,1.0,2.0,0.0,0.0,362.666
5787,2.0,5.0,2.0,3.0,3.0,1.0,709.159
5788,1.0,5.0,2.0,1.0,2.0,1.0,564.853
5789,1.0,2.0,2.0,2.0,3.0,3.0,498.05600000000004
5790,1.0,5.0,1.0,3.0,1.0,3.0,746.359
5791,2.0,0.0,1.0,3.0,2.0,2.0,366.509
5792,2.0,4.0,1.0,2.0,2.0,0.0,482.69599999999997
5793,2.0,5.0,1.0,3.0,2.0,0.0,621.529
5794,2.0,5.0,1.0,2.0,2.0,3.0,678.1659999999999
5795,2.0,3.0,2.0,3.0,0.0,1.0,628.989
5796,1.0,1.0,1.0,1.0,2.0,1.0,229.103
5797,1.0,3.0,2.0,2.0,3.0,1.0,481.076
5798,2.0,5.0,2.0,3.0,2.0,1.0,727.769
5799,2.0,5.0,2.0,3.0,3.0,2.0,751.649
5800,1.0,3.0,2.0,2.0,2.0,2.0,542.1759999999999
5801,1.0,0.0,2.0,3.0,2.0,2.0,409.009
5802,2.0,0.0,2.0,3.0,1.0,1.0,406.379
5803,1.0,4.0,1.0,1.0,0.0,3.0,555.303
5804,1.0,2.0,2.0,3.0,2.0,1.0,502.519
5805,2.0,5.0,1.0,3.0,3.0,2.0,687.899
5806,1.0,5.0,1.0,2.0,2.0,0.0,529.4459999999999
5807,1.0,5.0,1.0,2.0,1.0,2.0,633.0360000000001
5808,1.0,0.0,1.0,3.0,2.0,0.0,260.279
5809,1.0,1.0,2.0,2.0,1.0,3.0,467.27599999999995
5810,2.0,5.0,1.0,3.0,2.0,1.0,664.019
5811,2.0,4.0,2.0,3.0,1.0,1.0,678.379
5812,2.0,5.0,1.0,3.0,2.0,0.0,621.529
5813,2.0,2.0,2.0,3.0,0.0,0.0,518.499
5814,1.0,2.0,1.0,1.0,2.0,3.0,382.08299999999997
5815,1.0,5.0,1.0,2.0,2.0,1.0,571.9359999999999
5816,2.0,2.0,1.0,2.0,1.0,0.0,365.306
5817,1.0,5.0,1.0,3.0,2.0,1.0,642.769
5818,2.0,0.0,1.0,3.0,0.0,1.0,361.23900000000003
5819,2.0,1.0,1.0,2.0,2.0,2.0,363.67600000000004
5820,1.0,2.0,1.0,2.0,1.0,1.0,386.546
5821,1.0,5.0,1.0,3.0,0.0,0.0,637.499
5822,2.0,5.0,1.0,1.0,2.0,3.0,607.333
5823,1.0,0.0,1.0,3.0,3.0,3.0,369.139
5824,1.0,5.0,1.0,1.0,2.0,0.0,458.61299999999994
5825,1.0,5.0,1.0,3.0,1.0,3.0,746.359
5826,2.0,5.0,1.0,2.0,2.0,1.0,593.1859999999999
5827,1.0,5.0,1.0,1.0,3.0,1.0,482.49300000000005
5828,2.0,3.0,2.0,2.0,3.0,2.0,544.816
5829,2.0,5.0,2.0,3.0,2.0,2.0,770.259
5830,1.0,4.0,2.0,2.0,1.0,1.0,586.296
5831,1.0,1.0,1.0,1.0,0.0,1.0,266.323
5832,1.0,0.0,1.0,3.0,2.0,0.0,260.279
5833,2.0,5.0,2.0,3.0,0.0,2.0,807.479
5834,1.0,2.0,2.0,2.0,2.0,2.0,474.17600000000004
5835,2.0,3.0,2.0,3.0,2.0,1.0,591.769
5836,2.0,5.0,2.0,3.0,2.0,1.0,727.769
5837,1.0,5.0,1.0,2.0,0.0,2.0,651.646
5838,2.0,5.0,1.0,2.0,0.0,3.0,715.386
5839,2.0,4.0,2.0,2.0,2.0,2.0,631.4259999999999
5840,2.0,5.0,1.0,3.0,2.0,1.0,664.019
5841,1.0,0.0,2.0,3.0,3.0,1.0,347.909
5842,2.0,0.0,2.0,2.0,3.0,2.0,340.81600000000003
5843,2.0,5.0,1.0,3.0,3.0,0.0,602.919
5844,1.0,4.0,1.0,2.0,3.0,0.0,442.836
5845,1.0,5.0,2.0,1.0,3.0,2.0,588.7330000000001
5846,1.0,0.0,2.0,1.0,2.0,1.0,224.853
5847,1.0,5.0,1.0,3.0,0.0,1.0,679.989
5848,2.0,5.0,2.0,3.0,3.0,2.0,751.649
5849,1.0,4.0,2.0,2.0,0.0,0.0,562.4159999999999
5850,2.0,3.0,1.0,2.0,1.0,2.0,518.286
5851,2.0,5.0,1.0,2.0,2.0,0.0,550.6959999999999
5852,2.0,5.0,1.0,1.0,2.0,0.0,479.86299999999994
5853,2.0,1.0,1.0,3.0,0.0,3.0,514.219
5854,2.0,3.0,1.0,3.0,2.0,1.0,528.019
5855,2.0,2.0,2.0,1.0,3.0,1.0,363.49300000000005
5856,2.0,2.0,1.0,2.0,1.0,1.0,407.796
5857,1.0,5.0,1.0,2.0,3.0,1.0,553.326
5858,2.0,2.0,2.0,3.0,0.0,0.0,518.499
5859,2.0,0.0,1.0,2.0,2.0,3.0,338.166
5860,1.0,5.0,1.0,3.0,1.0,1.0,661.379
5861,1.0,4.0,1.0,1.0,0.0,1.0,470.323
5862,2.0,0.0,1.0,2.0,2.0,2.0,295.676
5863,1.0,0.0,2.0,2.0,1.0,3.0,399.27599999999995
5864,1.0,2.0,1.0,2.0,2.0,1.0,367.93600000000004
5865,2.0,5.0,2.0,2.0,2.0,2.0,699.4259999999999
5866,1.0,5.0,1.0,2.0,3.0,1.0,553.326
5867,2.0,0.0,2.0,2.0,3.0,3.0,383.30600000000004
5868,2.0,4.0,2.0,3.0,1.0,0.0,635.889
5869,1.0,5.0,1.0,2.0,2.0,0.0,529.4459999999999
5870,1.0,2.0,2.0,1.0,2.0,2.0,403.343
5871,2.0,3.0,1.0,2.0,2.0,2.0,499.676
5872,2.0,4.0,1.0,2.0,3.0,1.0,506.576
5873,2.0,5.0,2.0,1.0,1.0,1.0,604.713
5874,1.0,3.0,1.0,1.0,0.0,3.0,487.303
5875,1.0,0.0,2.0,3.0,2.0,2.0,409.009
5876,1.0,5.0,1.0,1.0,2.0,0.0,458.61299999999994
5877,2.0,5.0,1.0,1.0,0.0,0.0,517.083
5878,2.0,5.0,2.0,2.0,1.0,0.0,633.056
5879,1.0,0.0,2.0,3.0,2.0,1.0,366.519
5880,1.0,5.0,1.0,2.0,1.0,1.0,590.546
5881,1.0,0.0,1.0,2.0,2.0,0.0,189.446
5882,2.0,5.0,1.0,2.0,2.0,1.0,593.1859999999999
5883,1.0,5.0,2.0,2.0,3.0,3.0,702.056
5884,1.0,5.0,1.0,2.0,2.0,2.0,614.4259999999999
5885,2.0,5.0,2.0,2.0,2.0,3.0,741.9159999999999
5886,2.0,4.0,2.0,3.0,2.0,0.0,617.279
5887,2.0,5.0,2.0,2.0,3.0,1.0,638.326
5888,2.0,5.0,1.0,3.0,3.0,1.0,645.409
5889,1.0,5.0,1.0,2.0,2.0,0.0,529.4459999999999
5890,2.0,2.0,2.0,2.0,1.0,3.0,556.526
5891,1.0,5.0,2.0,2.0,2.0,3.0,720.6659999999999
5892,2.0,0.0,2.0,3.0,3.0,1.0,369.159
5893,1.0,4.0,2.0,3.0,2.0,0.0,596.029
5894,1.0,0.0,1.0,2.0,0.0,3.0,354.13599999999997
5895,2.0,5.0,2.0,3.0,2.0,0.0,685.279
5896,2.0,4.0,1.0,3.0,2.0,2.0,638.509
5897,2.0,3.0,1.0,3.0,1.0,0.0,504.139
5898,2.0,3.0,1.0,2.0,3.0,2.0,481.06600000000003
5899,2.0,3.0,2.0,2.0,2.0,1.0,520.9359999999999
5900,1.0,5.0,2.0,3.0,2.0,3.0,791.499
5901,2.0,4.0,1.0,2.0,0.0,3.0,647.386
5902,2.0,5.0,2.0,3.0,1.0,2.0,788.869
5903,1.0,5.0,1.0,1.0,0.0,2.0,580.813
5904,2.0,1.0,2.0,3.0,2.0,1.0,455.769
5905,1.0,5.0,1.0,2.0,2.0,2.0,614.4259999999999
5906,2.0,5.0,2.0,2.0,2.0,3.0,741.9159999999999
5907,1.0,0.0,2.0,2.0,0.0,3.0,417.88599999999997
5908,2.0,5.0,2.0,1.0,3.0,3.0,652.4730000000001
5909,2.0,0.0,1.0,2.0,2.0,0.0,210.696
5910,2.0,5.0,1.0,3.0,2.0,1.0,664.019
5911,2.0,0.0,1.0,2.0,2.0,3.0,338.166
5912,1.0,3.0,1.0,2.0,2.0,0.0,393.446
5913,1.0,5.0,1.0,3.0,1.0,1.0,661.379
5914,1.0,5.0,1.0,2.0,1.0,3.0,675.5260000000001
5915,1.0,5.0,1.0,3.0,2.0,3.0,727.749
5916,2.0,0.0,1.0,1.0,2.0,1.0,182.353
5917,1.0,0.0,1.0,2.0,1.0,1.0,250.546
5918,2.0,0.0,2.0,3.0,1.0,1.0,406.379
5919,2.0,5.0,1.0,2.0,2.0,1.0,593.1859999999999
5920,1.0,2.0,2.0,1.0,0.0,1.0,398.073
5921,2.0,5.0,1.0,3.0,1.0,0.0,640.139
5922,2.0,2.0,1.0,1.0,1.0,1.0,336.96299999999997
5923,2.0,0.0,1.0,3.0,3.0,0.0,262.919
5924,1.0,4.0,2.0,1.0,3.0,1.0,478.24300000000005
5925,1.0,2.0,1.0,2.0,1.0,3.0,471.52599999999995
5926,2.0,2.0,1.0,2.0,0.0,3.0,511.38599999999997
5927,2.0,5.0,1.0,3.0,3.0,0.0,602.919
5928,2.0,5.0,1.0,2.0,0.0,1.0,630.406
5929,1.0,3.0,1.0,3.0,2.0,3.0,591.749
5930,1.0,2.0,2.0,3.0,2.0,2.0,545.009
5931,1.0,5.0,2.0,3.0,1.0,1.0,725.129
5932,1.0,0.0,1.0,3.0,2.0,1.0,302.769
5933,2.0,0.0,2.0,1.0,3.0,2.0,269.983
5934,1.0,1.0,2.0,2.0,3.0,1.0,345.076
5935,1.0,5.0,1.0,2.0,0.0,3.0,694.136
5936,1.0,4.0,2.0,2.0,3.0,0.0,506.586
5937,1.0,5.0,1.0,2.0,3.0,2.0,595.816
5938,2.0,0.0,2.0,2.0,3.0,0.0,255.836
5939,2.0,5.0,1.0,3.0,3.0,1.0,645.409
5940,1.0,5.0,2.0,3.0,3.0,0.0,645.419
5941,1.0,5.0,1.0,1.0,2.0,2.0,543.593
5942,1.0,4.0,1.0,3.0,1.0,3.0,678.359
5943,2.0,5.0,1.0,2.0,3.0,1.0,574.576
5944,1.0,0.0,1.0,3.0,1.0,1.0,321.379
5945,2.0,1.0,2.0,2.0,2.0,0.0,342.446
5946,2.0,5.0,1.0,2.0,0.0,2.0,672.896
5947,1.0,5.0,1.0,1.0,2.0,2.0,543.593
5948,1.0,5.0,2.0,2.0,2.0,1.0,635.6859999999999
5949,1.0,5.0,2.0,3.0,1.0,3.0,810.109
5950,1.0,5.0,1.0,2.0,1.0,3.0,675.5260000000001
5951,1.0,5.0,1.0,3.0,3.0,2.0,666.649
5952,1.0,2.0,2.0,3.0,3.0,3.0,568.889
5953,2.0,5.0,1.0,2.0,3.0,3.0,659.556
5954,2.0,2.0,1.0,1.0,1.0,0.0,294.47299999999996
5955,1.0,5.0,2.0,3.0,2.0,2.0,749.009
5956,1.0,3.0,1.0,2.0,3.0,2.0,459.81600000000003
5957,2.0,1.0,1.0,2.0,2.0,3.0,406.16600000000005
5958,1.0,2.0,1.0,2.0,2.0,1.0,367.93600000000004
5959,1.0,5.0,2.0,1.0,2.0,2.0,607.343
5960,2.0,0.0,1.0,1.0,2.0,1.0,182.353
5961,2.0,0.0,1.0,2.0,2.0,3.0,338.166
5962,1.0,1.0,2.0,2.0,1.0,3.0,467.27599999999995
5963,1.0,5.0,1.0,3.0,3.0,1.0,624.159
5964,1.0,5.0,2.0,3.0,2.0,1.0,706.519
5965,1.0,5.0,1.0,1.0,3.0,1.0,482.49300000000005
5966,1.0,2.0,2.0,3.0,3.0,1.0,483.909
5967,2.0,5.0,1.0,3.0,1.0,0.0,640.139
5968,1.0,5.0,1.0,2.0,2.0,2.0,614.4259999999999
5969,2.0,5.0,1.0,1.0,2.0,3.0,607.333
5970,2.0,5.0,1.0,1.0,2.0,1.0,522.353
5971,2.0,0.0,2.0,3.0,1.0,3.0,491.35900000000004
5972,1.0,5.0,1.0,3.0,3.0,1.0,624.159
5973,1.0,5.0,2.0,2.0,2.0,1.0,635.6859999999999
5974,2.0,5.0,1.0,2.0,3.0,2.0,617.066
5975,1.0,4.0,2.0,2.0,1.0,3.0,671.2760000000001
5976,1.0,3.0,1.0,2.0,3.0,3.0,502.30600000000004
5977,2.0,5.0,1.0,1.0,2.0,0.0,479.86299999999994
5978,2.0,5.0,2.0,3.0,0.0,0.0,722.499
5979,2.0,5.0,2.0,2.0,3.0,0.0,595.836
5980,2.0,4.0,1.0,2.0,2.0,1.0,525.1859999999999
5981,2.0,5.0,2.0,2.0,2.0,2.0,699.4259999999999
5982,2.0,5.0,2.0,3.0,2.0,0.0,685.279
5983,2.0,0.0,1.0,3.0,2.0,1.0,324.019
5984,2.0,5.0,1.0,2.0,2.0,1.0,593.1859999999999
5985,2.0,5.0,1.0,2.0,1.0,2.0,654.2860000000001
5986,1.0,0.0,1.0,2.0,3.0,0.0,170.836
5987,2.0,0.0,1.0,3.0,3.0,1.0,305.409
5988,1.0,5.0,1.0,2.0,2.0,1.0,571.9359999999999
5989,2.0,0.0,1.0,3.0,1.0,2.0,385.119
5990,2.0,2.0,2.0,2.0,3.0,1.0,434.326
5991,2.0,5.0,2.0,3.0,1.0,3.0,831.359
5992,1.0,2.0,2.0,2.0,3.0,2.0,455.56600000000003
5993,2.0,4.0,1.0,3.0,3.0,0.0,534.919
5994,1.0,5.0,2.0,3.0,1.0,0.0,682.639
5995,1.0,0.0,1.0,3.0,3.0,0.0,241.66899999999998
5996,2.0,5.0,1.0,3.0,3.0,1.0,645.409
5997,1.0,3.0,1.0,1.0,2.0,2.0,407.593
5998,2.0,2.0,1.0,2.0,0.0,1.0,426.406
5999,2.0,2.0,1.0,1.0,2.0,2.0,360.843
6000,2.0,0.0,2.0,3.0,1.0,0.0,363.889
6001,1.0,5.0,2.0,1.0,3.0,2.0,588.7330000000001
6002,1.0,5.0,2.0,3.0,2.0,1.0,706.519
6003,2.0,3.0,1.0,3.0,3.0,0.0,466.919
6004,1.0,0.0,1.0,2.0,2.0,0.0,189.446
6005,1.0,0.0,2.0,2.0,3.0,1.0,277.076
6006,1.0,5.0,1.0,3.0,2.0,0.0,600.279
6007,2.0,3.0,1.0,3.0,3.0,1.0,509.409
6008,2.0,5.0,2.0,2.0,1.0,2.0,718.0360000000001
6009,2.0,5.0,1.0,2.0,2.0,3.0,678.1659999999999
6010,2.0,0.0,1.0,2.0,0.0,1.0,290.406
6011,1.0,5.0,2.0,2.0,2.0,3.0,720.6659999999999
6012,2.0,5.0,1.0,1.0,1.0,3.0,625.943
6013,2.0,3.0,2.0,3.0,2.0,1.0,591.769
6014,1.0,5.0,1.0,1.0,1.0,2.0,562.203
6015,2.0,3.0,2.0,1.0,1.0,3.0,553.693
6016,1.0,2.0,1.0,3.0,3.0,2.0,462.649
6017,1.0,3.0,1.0,2.0,2.0,0.0,393.446
6018,1.0,0.0,1.0,2.0,3.0,1.0,213.32600000000002
6019,2.0,2.0,1.0,3.0,2.0,1.0,460.019
6020,2.0,2.0,2.0,1.0,0.0,2.0,461.813
6021,2.0,4.0,1.0,2.0,2.0,1.0,525.1859999999999
6022,2.0,5.0,2.0,2.0,3.0,3.0,723.306
6023,1.0,4.0,1.0,2.0,2.0,1.0,503.936
6024,2.0,5.0,1.0,1.0,0.0,3.0,644.553
6025,2.0,5.0,2.0,3.0,3.0,1.0,709.159
6026,1.0,4.0,1.0,3.0,2.0,0.0,532.279
6027,2.0,5.0,2.0,3.0,2.0,0.0,685.279
6028,1.0,5.0,2.0,3.0,0.0,1.0,743.739
6029,2.0,3.0,1.0,3.0,2.0,2.0,570.509
6030,1.0,3.0,2.0,3.0,2.0,2.0,613.009
6031,1.0,5.0,2.0,1.0,2.0,1.0,564.853
6032,1.0,5.0,1.0,2.0,2.0,3.0,656.9159999999999
6033,2.0,1.0,2.0,3.0,3.0,3.0,522.139
6034,2.0,4.0,2.0,2.0,2.0,2.0,631.4259999999999
6035,2.0,5.0,1.0,2.0,0.0,1.0,630.406
6036,1.0,5.0,2.0,2.0,2.0,1.0,635.6859999999999
6037,1.0,2.0,2.0,3.0,2.0,2.0,545.009
6038,2.0,0.0,1.0,1.0,2.0,0.0,139.863
6039,2.0,2.0,1.0,3.0,2.0,1.0,460.019
6040,2.0,2.0,2.0,2.0,3.0,1.0,434.326
6041,2.0,0.0,2.0,1.0,2.0,1.0,246.103
6042,2.0,5.0,1.0,1.0,1.0,1.0,540.963
6043,1.0,5.0,2.0,3.0,0.0,1.0,743.739
6044,2.0,5.0,1.0,3.0,0.0,2.0,743.729
6045,1.0,2.0,1.0,3.0,1.0,1.0,457.379
6046,1.0,5.0,1.0,3.0,3.0,0.0,581.669
6047,1.0,0.0,1.0,3.0,2.0,3.0,387.749
6048,2.0,5.0,1.0,3.0,2.0,0.0,621.529
6049,1.0,0.0,2.0,2.0,2.0,1.0,295.686
6050,2.0,0.0,2.0,2.0,2.0,1.0,316.93600000000004
6051,1.0,5.0,1.0,3.0,2.0,2.0,685.259
6052,1.0,5.0,1.0,3.0,0.0,1.0,679.989
6053,2.0,2.0,1.0,3.0,2.0,3.0,544.999
6054,2.0,0.0,1.0,2.0,2.0,1.0,253.186
