usia,pinjaman,tenor,pemasukan,tanggungan,pekerjaan,pinjaman ke,telat bayar,donasi,score
2,1200000,12,4800000,5,1,3,3,3,711.2
2,1800000,4,1800000,4,1,2,0,3,375.38
2,1200000,6,2500000,0,1,2,0,1,522.72
2,1600000,6,5000000,2,2,3,1,0,739.96
2,1200000,8,1800000,5,2,1,2,2,357.98
2,1500000,4,1200000,1,1,1,0,2,276.23
2,500000,4,4600000,5,1,2,0,2,687.05
2,1600000,4,1500000,4,2,2,2,3,389.13
2,1500000,20,2000000,0,1,2,2,2,501.05
2,2000000,4,2000000,0,2,3,3,1,378.29
2,3000000,4,4000000,4,1,2,0,3,443.38
2,1500000,5,4000000,1,2,2,2,2,700.8
1,1600000,20,2300000,0,1,3,3,2,572.37
2,1200000,10,5000000,0,1,1,1,1,562.9
2,3000000,10,2000000,3,1,2,2,0,240.39
2,2000000,20,4800000,3,2,2,1,0,669.14
2,1600000,12,2300000,4,1,2,3,2,408.05
2,500000,6,2500000,5,1,2,3,3,504.38
2,2500000,3,1200000,0,2,3,1,2,456.62
2,2000000,10,4800000,2,1,2,0,2,687.05
1,500000,16,4800000,3,2,3,2,2,729.12
2,1900000,16,4000000,3,2,1,2,3,658.31
2,1400000,4,5000000,0,1,3,0,0,701.21
2,1600000,3,1200000,1,1,2,2,2,297.05
2,1800000,16,1200000,2,1,3,2,3,464.2
2,3000000,8,1500000,3,1,2,0,1,318.72
2,1400000,8,1500000,0,1,3,0,0,497.21
2,1600000,12,1200000,4,2,1,1,3,343.31
2,700000,5,4400000,4,1,1,1,0,534.57
2,700000,6,1800000,1,1,3,3,3,507.2
2,2500000,8,2000000,2,2,1,2,0,301.32
2,1000000,6,5000000,1,1,2,2,3,665.38
2,1200000,6,1200000,3,1,3,2,2,367.87
2,1800000,12,4800000,4,1,2,3,1,583.72
1,500000,10,1500000,0,2,2,2,0,465.64
2,500000,12,4500000,3,2,2,0,3,779.13
2,500000,12,4000000,4,1,3,2,2,707.87
2,1600000,16,4000000,0,2,3,2,2,771.62
1,1200000,8,1200000,1,1,1,1,2,276.73
2,2000000,4,4800000,5,1,3,2,2,639.87
2,500000,10,1200000,4,1,3,0,1,457.54
2,1900000,12,1200000,5,1,3,3,1,314.54
2,1500000,6,3500000,4,1,1,2,0,441.57
2,1500000,5,2000000,5,2,3,1,2,456.62
2,1200000,6,1200000,3,1,1,2,0,169.57
2,2000000,5,3000000,1,1,1,3,2,337.23
2,1200000,5,2000000,0,1,1,0,0,355.57
2,2000000,3,2300000,0,1,3,3,2,342.87
2,500000,5,4600000,0,1,3,2,1,679.54
2,1400000,12,4600000,1,2,3,3,3,774.95
2,2500000,10,1800000,0,1,1,3,1,308.9
2,1200000,20,1500000,2,2,1,2,3,454.31
2,500000,8,4500000,3,1,1,2,2,566.23
2,500000,4,2500000,5,2,2,1,1,493.47
2,500000,4,1500000,5,1,3,3,3,371.2
2,1900000,12,4600000,3,2,1,0,1,651.65
2,2000000,4,4400000,1,1,2,2,0,512.39
2,2000000,10,4400000,5,1,3,3,2,682.87
2,1200000,4,4400000,4,1,3,1,2,732.87
2,500000,4,5000000,1,2,2,2,3,729.13
2,1200000,3,4800000,4,2,2,2,3,729.13
2,1200000,10,4600000,1,1,2,2,1,608.72
2,2000000,12,3500000,5,1,3,1,1,636.54
2,500000,16,5000000,1,1,3,2,2,707.87
2,2500000,4,5000000,0,1,3,3,2,682.87
2,1500000,10,4500000,4,1,2,2,0,580.39
2,1500000,4,4800000,1,2,2,0,0,694.14
2,1200000,10,3500000,0,1,2,1,1,633.72
1,1900000,16,3500000,3,1,3,2,1,637.04
2,2000000,16,5000000,1,1,3,3,0,626.21
2,3000000,8,4500000,1,1,3,2,1,679.54
2,500000,20,4500000,2,2,3,0,2,821.62
2,1900000,10,4400000,1,1,2,2,0,580.39
2,500000,3,3500000,3,1,2,1,0,605.39
2,700000,5,2000000,5,2,2,3,0,347.14
2,700000,3,1200000,0,1,1,3,1,172.9
2,1400000,10,1800000,5,2,2,2,3,457.13
2,1800000,10,2000000,1,1,3,0,3,582.2
2,1200000,10,2500000,4,2,2,2,3,593.13
2,1500000,6,4500000,5,2,2,3,3,704.13
2,1200000,4,4600000,2,2,1,3,1,576.65
2,1200000,10,2500000,5,2,2,0,0,490.14
2,1200000,8,2500000,0,2,3,2,1,675.29
2,1400000,12,1200000,2,1,2,2,1,336.72
2,1600000,8,1800000,3,1,1,2,0,237.57
2,500000,6,3000000,4,1,1,1,3,551.56
2,1200000,4,2500000,1,2,3,3,0,485.96
2,3000000,20,1200000,5,1,2,3,3,300.38
2,1800000,12,4400000,4,1,3,2,1,679.54
2,1600000,10,2500000,2,2,1,0,3,572.31
2,700000,8,1800000,2,1,2,3,3,436.38
2,3000000,5,1200000,1,1,3,1,3,421.2
2,1900000,12,5000000,1,2,2,1,2,725.8
2,500000,10,1800000,4,1,1,0,0,355.57
2,2500000,10,4400000,1,1,3,0,3,786.2
2,2000000,4,4000000,1,1,3,2,1,611.54
2,1200000,12,4000000,4,1,2,3,3,640.38
2,1600000,10,4800000,3,1,3,2,1,679.54
2,1500000,10,4500000,1,2,2,1,1,697.47
2,1000000,5,4400000,4,1,1,0,3,644.56
2,1900000,6,4500000,4,2,3,2,0,714.96
2,2000000,4,4400000,4,2,3,1,1,700.29
2,1600000,6,3000000,3,2,1,3,2,468.98
2,1900000,8,4600000,3,2,3,3,0,689.96
2,1200000,4,2300000,3,2,3,2,1,471.29
2,1900000,6,4800000,0,2,2,1,3,754.13
2,1400000,16,3000000,0,2,2,2,2,700.8
2,500000,4,4600000,0,1,2,2,0,580.39
1,1400000,12,4400000,5,1,2,2,0,537.89
2,2000000,16,2500000,1,1,3,3,1,586.54
2,1000000,16,4500000,1,2,1,2,0,573.32
2,1000000,16,1200000,3,1,2,0,0,358.39
1,1600000,4,4400000,1,1,3,0,1,687.04
2,500000,4,3000000,5,1,2,3,0,419.39
2,1200000,10,4600000,2,1,1,2,0,509.57
2,3000000,10,4800000,4,1,3,2,1,679.54
2,1200000,3,2500000,4,2,3,2,3,459.95
2,1400000,10,4800000,5,1,1,2,2,566.23
2,1600000,10,3000000,3,1,2,2,2,569.05
2,1000000,8,4600000,2,1,2,2,0,580.39
2,500000,4,3500000,2,1,3,1,1,704.54
2,1800000,4,2300000,4,2,3,1,0,399.96
1,1400000,8,4000000,4,1,3,2,3,693.7
2,1800000,5,1800000,2,2,2,0,2,410.8
2,500000,6,4000000,3,1,3,1,1,704.54
2,1500000,16,5000000,5,1,2,2,0,580.39
2,1800000,16,2300000,3,2,2,2,1,536.47
2,1400000,5,2000000,5,1,1,2,2,226.23
2,2000000,4,1800000,0,1,3,3,3,371.2
2,3000000,12,4500000,1,1,3,2,2,707.87
2,2500000,3,2000000,4,2,3,2,1,403.29
2,2000000,3,4600000,5,1,3,1,3,557.2
2,3000000,10,2500000,1,1,1,2,1,333.9
2,1800000,6,4800000,0,1,3,3,2,682.87
2,3000000,8,5000000,5,1,3,3,2,682.87
2,1400000,10,2000000,0,1,3,0,2,621.87
2,1200000,4,2300000,1,2,2,1,2,521.8
1,1400000,12,1800000,0,1,1,2,0,331.07
2,1800000,20,4500000,2,1,3,3,3,711.2
2,1900000,5,4800000,3,1,2,0,1,658.72
1,1000000,12,4000000,4,1,3,2,1,637.04
2,500000,5,2000000,0,1,1,2,0,373.57
2,1200000,12,3000000,3,1,2,2,2,569.05
2,1500000,4,1500000,0,2,2,2,3,389.13
2,1200000,4,4500000,2,1,3,3,0,626.21
2,3000000,4,1200000,0,1,2,1,3,350.38
1,1200000,5,4800000,5,1,2,2,3,622.88
2,1800000,10,1800000,3,1,2,0,1,386.72
2,1400000,4,1500000,3,1,1,3,0,144.57
1,500000,10,5000000,3,2,3,2,0,672.46
2,1600000,10,3500000,0,1,3,2,3,736.2
2,2500000,8,4500000,4,1,1,3,0,484.57
2,700000,12,2000000,2,2,1,3,1,440.65
2,700000,12,4400000,2,1,2,2,3,665.38
2,1200000,5,4600000,2,2,1,1,0,598.32
2,1800000,4,4000000,2,1,1,2,2,498.23
2,500000,12,4800000,2,1,3,2,3,736.2
2,1400000,4,4800000,3,1,2,1,3,690.38
1,1400000,4,2000000,4,2,2,3,2,293.3
2,1800000,20,4800000,3,1,3,0,2,757.87
2,1600000,4,1800000,2,2,1,0,0,283.32
2,700000,16,4500000,0,1,2,3,2,612.05
2,1500000,16,3500000,2,1,3,1,3,761.2
2,1800000,8,1200000,0,2,2,2,2,360.8
1,3000000,8,2000000,3,2,2,3,3,321.63
2,1400000,8,1200000,1,1,2,1,0,265.39
2,1900000,10,2000000,0,2,2,3,2,471.8
2,1600000,3,4400000,2,1,1,2,1,469.9
2,1900000,4,5000000,0,1,2,1,0,605.39
2,500000,3,1200000,4,1,3,3,3,371.2
2,1600000,8,1500000,1,1,2,3,3,368.38
2,1200000,16,2300000,1,1,3,2,2,639.87
2,2500000,3,3500000,5,2,1,2,0,233.32
2,1000000,3,2000000,4,2,3,3,1,378.29
2,1500000,3,4400000,3,1,1,2,0,441.57
2,3000000,16,3500000,2,2,2,2,3,729.13
2,1900000,3,1800000,1,1,2,2,2,297.05
2,500000,3,2300000,5,2,2,3,3,500.13
2,1400000,4,4600000,1,1,3,3,2,682.87
2,1200000,4,4400000,5,1,2,1,0,605.39
2,700000,16,3500000,4,1,3,3,3,711.2
2,1400000,4,1500000,5,1,3,3,1,314.54
2,1900000,4,1500000,2,1,3,0,2,417.87
2,2500000,10,5000000,1,1,1,3,0,484.57
2,1200000,12,2300000,5,1,2,3,1,379.72
2,1800000,20,3000000,0,1,3,3,2,682.87
2,1600000,5,4500000,2,1,2,0,2,687.05
2,1600000,20,1800000,0,2,3,2,1,607.29
2,1200000,20,1500000,2,2,1,1,1,422.65
2,500000,16,3500000,0,1,3,3,3,711.2
2,2500000,16,2300000,5,1,2,3,2,408.05
2,1900000,8,1800000,2,2,1,3,0,276.32
2,1800000,8,1800000,1,1,2,3,2,340.05
2,1200000,16,4000000,0,2,2,3,2,675.8
1,700000,10,2500000,4,1,3,0,3,607.7
2,1200000,10,1800000,2,2,2,3,2,471.8
1,1200000,4,2300000,2,1,1,2,3,348.06
2,1200000,8,4000000,0,1,3,2,3,736.2
1,500000,10,4800000,1,2,3,2,2,729.12
1,1800000,4,1500000,1,1,2,2,3,282.88
1,1900000,6,4000000,2,1,2,3,1,541.22
2,500000,4,4600000,1,1,3,3,1,654.54
2,500000,20,4800000,5,1,2,2,1,608.72
2,1200000,10,4500000,0,2,3,3,2,746.62
2,700000,4,4500000,1,1,3,2,0,651.21
2,1200000,4,5000000,1,1,3,2,2,707.87
2,500000,8,2500000,4,1,2,3,0,419.39
2,3000000,3,5000000,3,2,2,2,1,400.47
2,500000,4,5000000,1,1,1,2,3,594.56
2,2000000,8,1200000,3,1,2,0,1,318.72
2,1400000,10,4500000,4,1,1,2,2,566.23
2,500000,6,1500000,3,1,3,3,1,382.54
2,1000000,4,4000000,1,2,1,2,0,573.32
2,1600000,3,4400000,4,1,2,2,1,472.72
2,2000000,16,4400000,4,1,3,0,0,701.21
2,1900000,10,4500000,4,1,1,2,0,509.57
2,3000000,4,1800000,0,1,3,0,0,361.21
2,1900000,5,4800000,3,1,3,2,2,707.87
1,1500000,4,1500000,5,1,3,3,2,300.37
2,500000,12,2000000,3,2,2,2,2,564.8
2,500000,10,2000000,3,1,3,2,0,515.21
2,700000,10,3000000,3,1,2,0,2,619.05
1,3000000,4,4500000,3,1,2,2,0,333.89
1,3000000,4,5000000,3,1,3,3,0,447.71
2,500000,20,4600000,3,1,2,3,0,555.39
2,700000,6,1500000,4,2,2,2,3,457.13
2,1800000,8,4400000,5,2,1,1,2,654.98
2,1200000,8,3500000,0,1,2,3,0,555.39
2,1500000,10,2500000,1,2,3,0,2,685.62
2,1400000,4,3000000,2,1,3,1,2,596.87
1,700000,10,4600000,4,2,1,2,0,530.82
2,3000000,4,3500000,4,1,3,2,3,396.2
2,1900000,8,2000000,3,2,2,3,1,375.47
2,1500000,4,1800000,0,1,1,3,1,172.9
2,1400000,4,2500000,5,1,3,3,3,371.2
2,1200000,16,4600000,3,1,1,2,2,566.23
2,1200000,5,1200000,0,1,2,3,0,215.39
2,1000000,5,3500000,4,2,3,1,3,756.95
2,2500000,10,3000000,2,2,3,1,2,660.62
1,1900000,5,5000000,1,2,2,0,3,736.63
2,1400000,3,3000000,0,1,2,1,3,486.38
2,1800000,5,4800000,3,1,3,2,3,736.2
1,1200000,5,1200000,5,1,1,3,1,130.4
2,500000,16,2000000,4,1,3,2,3,532.2
2,500000,20,3000000,4,1,1,3,3,569.56
2,1200000,20,5000000,3,1,1,3,3,569.56
2,700000,4,4000000,1,2,3,0,0,764.96
2,1400000,16,2500000,1,2,2,2,2,632.8
2,1200000,10,2500000,4,1,1,3,0,348.57
2,1200000,8,3000000,3,2,1,0,2,611.98
1,1600000,3,4400000,2,2,2,2,3,618.63
2,1000000,4,3000000,5,2,3,2,1,539.29
2,1000000,4,4800000,0,2,1,2,2,629.98
2,1000000,16,2000000,2,2,2,3,1,511.47
2,2500000,6,4500000,2,2,3,3,3,774.95
1,1200000,12,4600000,3,1,3,1,0,633.71
2,1800000,4,1200000,1,2,2,0,1,382.47
2,1400000,10,1500000,5,1,2,2,3,325.38
2,700000,16,5000000,2,1,2,3,1,583.72
2,700000,4,1200000,0,2,2,3,1,375.47
2,1400000,10,1200000,3,1,1,2,2,226.23
1,1200000,20,4500000,4,1,1,2,3,552.06
1,1400000,16,2000000,0,1,3,3,2,504.37
2,2000000,5,4400000,4,1,2,3,2,544.05
2,1200000,12,5000000,2,2,2,2,3,729.13
2,1200000,12,1800000,5,1,3,2,0,379.21
1,1400000,8,4000000,5,2,1,3,3,590.81
1,1200000,12,3000000,5,2,1,2,3,547.81
1,2000000,4,4600000,4,2,3,2,0,604.46
2,1400000,6,4500000,1,1,2,2,0,580.39
2,3000000,16,1800000,5,1,2,2,0,240.39
2,1500000,5,3500000,1,1,3,2,2,639.87
2,3000000,10,1800000,0,1,3,3,3,439.2
2,3000000,6,1800000,3,1,2,1,0,265.39
2,500000,5,1500000,4,1,3,1,0,404.21
2,1200000,3,4500000,4,2,2,3,3,704.13
2,1200000,20,5000000,2,1,3,3,0,626.21
2,1800000,10,4400000,0,1,2,3,1,583.72
2,1200000,12,3000000,5,1,2,2,3,597.38
2,1000000,10,2000000,1,2,1,3,0,412.32
2,1400000,5,4800000,4,1,2,3,0,555.39
2,1600000,4,4000000,2,2,3,3,1,650.29
2,1800000,3,1500000,2,1,1,1,3,279.56
2,1200000,20,5000000,4,1,1,0,1,587.9
2,1200000,10,4600000,0,1,2,3,1,583.72
2,1200000,10,4600000,1,1,3,3,1,654.54
2,2500000,16,1500000,0,2,3,0,0,560.96
2,1400000,4,2000000,4,1,1,2,2,226.23
2,1200000,8,3500000,1,2,1,1,2,654.98
2,2000000,6,3000000,0,1,3,2,2,571.87
2,1200000,6,1800000,0,2,2,3,2,471.8
2,2500000,4,1200000,3,1,1,1,0,194.57
2,2000000,4,4400000,1,2,1,2,1,533.65
1,1900000,4,1500000,5,2,3,2,0,332.46
2,1200000,8,2300000,1,1,1,2,1,401.9
2,700000,10,4400000,4,1,1,2,3,594.56
2,1000000,8,4600000,1,1,3,2,3,736.2
2,1000000,4,1500000,0,1,1,0,1,315.9
2,2500000,20,1200000,5,1,2,3,3,300.38
2,500000,8,1200000,3,2,3,2,3,527.95
2,700000,6,4000000,0,1,3,1,1,704.54
1,1000000,12,2300000,0,1,1,2,3,484.06
2,1600000,6,4800000,2,1,3,2,1,679.54
2,1500000,16,3000000,4,1,3,3,0,558.21
2,1200000,10,2000000,4,2,2,2,1,468.47
2,1000000,12,5000000,1,1,1,2,1,537.9
2,1800000,12,4500000,0,2,1,2,0,573.32
2,3000000,16,1800000,0,1,2,2,2,433.05
2,3000000,10,1200000,2,1,3,3,2,342.87
2,1500000,20,4000000,3,1,2,2,1,608.72
2,1500000,4,2300000,3,2,3,3,3,434.95
2,3000000,4,3000000,0,1,1,2,3,254.56
2,500000,8,4600000,1,2,2,2,2,700.8
2,1200000,6,2500000,2,1,2,0,1,522.72
2,1000000,20,5000000,2,1,3,3,3,711.2
2,1200000,8,1500000,5,1,1,3,1,172.9
1,1800000,4,1200000,1,1,3,3,3,328.7
2,1200000,16,1800000,0,1,3,2,3,600.2
2,2500000,3,5000000,1,1,2,2,3,529.38
2,2000000,10,2300000,3,1,1,3,1,308.9
2,3000000,4,2500000,5,1,3,1,0,336.21
2,1500000,10,4500000,0,1,3,3,0,626.21
2,500000,12,5000000,3,2,1,2,3,658.31
2,1800000,4,4400000,5,1,1,3,3,501.56
2,2000000,4,4800000,5,1,2,1,2,594.05
2,500000,8,2300000,4,1,2,3,0,419.39
2,1000000,3,3000000,0,2,2,3,2,539.8
2,1200000,10,1800000,5,1,2,2,1,336.72
1,500000,8,5000000,1,1,1,3,1,470.4
2,1400000,12,4800000,0,2,2,2,1,672.47
2,500000,10,5000000,0,1,1,0,0,559.57
2,500000,10,4800000,1,1,2,2,1,608.72
1,1800000,4,4500000,4,1,1,2,1,427.4
2,1200000,20,2300000,3,1,1,3,3,433.56
1,2500000,12,3000000,1,1,2,1,3,579.88
2,3000000,12,2300000,4,2,2,1,2,453.8
2,1900000,10,3500000,2,1,3,1,0,676.21
2,500000,4,4600000,0,2,2,1,0,669.14
1,700000,4,4800000,0,1,2,0,2,644.55
2,500000,10,2300000,4,2,2,3,0,483.14
2,1000000,6,3500000,4,1,3,3,3,643.2
2,1200000,5,2500000,2,1,2,1,1,429.72
2,2000000,4,1200000,1,2,1,2,3,318.31
2,1800000,20,1800000,0,1,1,2,2,430.23
2,700000,12,4600000,5,2,1,0,2,679.98
2,1200000,4,4400000,0,1,2,2,0,580.39
2,2500000,12,4800000,3,1,2,2,0,580.39
2,700000,16,1500000,0,1,1,3,3,433.56
2,1200000,10,4400000,3,1,1,2,0,509.57
2,2500000,20,4500000,3,2,2,3,0,619.14
2,1200000,4,3000000,1,1,2,3,0,419.39
2,500000,8,3500000,0,1,3,2,1,679.54
2,700000,3,4800000,2,1,1,3,2,541.23
2,1500000,16,2000000,0,1,2,1,2,526.05
1,1600000,10,2000000,0,1,2,0,3,536.88
2,500000,12,4000000,1,1,2,3,2,612.05
1,1200000,4,2000000,3,1,3,3,1,272.04
2,1000000,8,4000000,2,1,3,0,2,757.87
2,700000,10,3000000,4,2,2,3,2,607.8
2,500000,10,5000000,2,1,3,2,0,651.21
2,500000,5,1200000,2,1,2,3,3,368.38
2,1200000,6,2000000,5,1,3,1,0,404.21
2,2000000,10,2000000,1,1,1,3,2,337.23
2,1800000,6,5000000,0,1,1,1,0,534.57
2,2000000,3,3000000,3,1,2,2,0,240.39
2,3000000,16,4500000,0,1,1,2,2,566.23
2,1200000,10,3500000,2,1,2,2,1,608.72
2,700000,10,4500000,2,2,3,2,2,771.62
2,1900000,6,2500000,0,1,3,1,1,500.54
2,1900000,10,1500000,4,2,1,3,2,264.98
1,1000000,4,2000000,4,2,3,2,2,457.12
2,2000000,20,4000000,0,2,1,2,1,601.65
2,1800000,4,4400000,3,1,3,1,0,608.21
2,1500000,8,3500000,3,1,2,2,2,637.05
2,500000,4,2500000,0,1,1,3,2,473.23
1,700000,10,1200000,3,2,3,2,3,485.45
1,3000000,20,3000000,0,1,3,2,2,665.37
2,700000,8,4600000,5,1,1,0,1,587.9
1,1200000,20,4800000,1,1,2,2,2,594.55
2,2000000,10,4500000,0,1,1,1,3,619.56
2,1200000,10,1800000,2,1,2,0,1,454.72
2,500000,10,1200000,5,1,3,2,0,311.21
2,1900000,8,1800000,2,2,2,2,2,428.8
2,1500000,16,2500000,5,1,3,0,3,650.2
2,2000000,12,4600000,4,1,1,3,3,569.56
2,2500000,16,1500000,3,2,2,2,2,428.8
2,1200000,8,1500000,2,2,3,2,1,471.29
2,1800000,16,4400000,1,2,2,2,3,729.13
2,3000000,20,4800000,0,2,2,0,1,722.47
2,1400000,10,1800000,1,1,3,2,2,503.87
2,1500000,6,4400000,3,2,3,3,0,689.96
2,1200000,10,3500000,1,1,3,2,0,651.21
2,2500000,20,4400000,2,1,3,3,3,711.2
2,1800000,8,1500000,1,1,3,0,0,429.21
2,2000000,10,1200000,1,2,3,2,2,431.62
2,1500000,4,2500000,0,1,1,2,1,333.9
2,1900000,6,3000000,0,1,1,3,0,348.57
1,3000000,12,3000000,0,1,1,1,3,509.06
1,1200000,5,3500000,0,1,3,2,0,608.71
2,1200000,10,4500000,3,2,3,3,1,718.29
2,3000000,4,4400000,4,1,2,2,3,461.38
2,500000,5,4000000,3,1,3,0,0,701.21
2,1200000,20,5000000,5,1,3,2,3,736.2
2,500000,4,5000000,4,2,3,2,1,743.29
1,1900000,6,4400000,2,1,2,1,2,619.55
1,1200000,5,5000000,0,1,2,0,0,587.89
2,2000000,20,3000000,0,1,3,0,0,701.21
1,3000000,8,4500000,1,1,2,3,2,569.55
2,1200000,20,4500000,2,1,2,0,3,715.38
1,3000000,6,4000000,3,1,3,2,0,472.71
2,1200000,10,1500000,2,1,3,2,2,435.87
2,1200000,4,3000000,5,1,2,2,1,404.72
2,2000000,5,3500000,5,1,3,2,3,532.2
2,1200000,3,1200000,1,2,1,3,3,293.31
2,1900000,10,2300000,3,2,3,3,2,542.62
2,1200000,3,2000000,0,1,3,2,0,379.21
2,2500000,16,2000000,1,2,3,3,3,570.95
2,1400000,4,1200000,4,1,2,2,2,297.05
2,1000000,8,3000000,0,1,1,3,0,484.57
2,1200000,10,1800000,4,2,3,3,2,474.62
2,1900000,4,2500000,3,2,1,3,3,293.31
2,1000000,4,4800000,1,1,2,2,1,608.72
2,1800000,6,3500000,2,2,2,3,0,551.14
2,2000000,8,3500000,4,2,1,0,0,555.32
2,700000,8,4800000,2,2,3,3,3,774.95
2,1800000,6,2000000,0,1,3,2,0,447.21
2,500000,16,3500000,4,1,2,3,0,555.39
2,500000,3,4400000,0,1,3,2,1,679.54
2,2000000,12,4600000,1,1,2,3,3,640.38
1,1600000,10,5000000,3,1,2,1,2,619.55
1,3000000,10,2000000,0,2,2,1,2,479.3
2,2500000,6,4000000,5,1,1,1,1,426.9
2,1200000,20,2000000,4,2,2,2,3,525.13
1,1200000,5,4600000,1,2,3,3,3,732.45
2,1800000,10,3500000,5,1,3,0,3,718.2
2,1200000,16,4400000,4,1,1,3,0,484.57
2,1200000,4,4600000,1,1,3,0,2,757.87
2,1900000,4,3500000,1,1,2,0,3,579.38
2,3000000,12,4000000,2,1,1,2,3,594.56
2,1400000,8,5000000,0,1,2,3,0,555.39
2,1200000,12,3500000,2,2,3,1,2,796.62
2,1200000,6,3000000,3,1,3,3,3,575.2
2,1200000,3,3000000,0,1,2,1,2,526.05
2,3000000,20,2300000,4,1,1,2,0,305.57
1,1600000,12,2500000,4,1,3,2,1,501.04
2,1900000,3,4500000,2,2,3,2,1,607.29
2,500000,16,1500000,4,1,3,2,3,464.2
2,1400000,4,2300000,0,1,1,3,0,280.57
2,1900000,10,4800000,4,1,2,0,2,687.05
2,1500000,10,4800000,3,1,3,2,0,651.21
2,1800000,6,5000000,4,1,1,3,1,512.9
1,1200000,4,4400000,4,2,3,2,3,757.45
2,1200000,3,5000000,1,1,2,2,1,608.72
2,700000,12,1500000,2,1,2,3,3,436.38
2,500000,20,4600000,0,1,3,2,2,707.87
1,1200000,4,4000000,4,1,3,2,1,569.04
2,3000000,20,3000000,2,1,2,2,3,597.38
2,500000,10,1200000,2,1,3,2,3,464.2
2,1900000,12,2500000,0,2,2,3,3,636.13
2,1400000,10,1800000,3,1,1,2,3,322.56
2,700000,4,3000000,0,2,2,0,1,722.47
2,1200000,12,1800000,3,1,2,2,2,433.05
2,2000000,8,2000000,1,1,2,3,3,436.38
2,2000000,4,2500000,5,1,2,3,0,215.39
2,3000000,4,4400000,1,1,1,3,2,337.23
2,1800000,16,2000000,0,1,3,0,2,621.87
2,2500000,10,4000000,1,1,3,3,2,682.87
2,700000,4,4600000,5,1,1,1,2,591.23
2,1600000,10,2500000,3,1,3,3,2,546.87
2,1200000,20,2300000,3,1,1,2,1,401.9
2,1500000,20,4500000,3,1,3,3,1,654.54
1,1200000,8,2500000,1,1,2,1,1,455.22
2,1200000,6,5000000,3,1,1,2,1,537.9
1,1400000,6,3500000,4,1,2,2,3,554.88
1,1600000,3,2300000,2,1,3,2,3,353.7
2,1400000,20,5000000,4,2,3,3,1,718.29
2,1900000,10,5000000,5,1,1,3,2,541.23
2,1200000,10,4400000,2,1,3,2,0,651.21
2,1200000,4,1500000,3,1,1,2,1,197.9
2,1200000,16,4400000,2,1,3,2,1,679.54
2,1200000,5,5000000,2,1,3,0,3,786.2
2,1900000,4,4600000,2,1,3,3,2,682.87
2,1900000,4,4800000,5,1,1,2,3,526.56
2,1200000,20,3500000,5,1,1,3,1,512.9
2,1900000,4,4400000,0,1,2,3,1,583.72
2,2000000,3,2000000,4,1,3,1,2,392.87
2,1800000,8,4400000,3,1,2,1,3,690.38
2,500000,10,1800000,2,1,3,2,2,571.87
2,1200000,4,1200000,0,1,3,2,1,339.54
2,700000,12,4600000,1,1,2,2,1,608.72
2,1000000,10,3500000,2,2,3,0,0,764.96
2,3000000,3,2000000,3,2,2,2,1,332.47
2,1200000,12,3000000,4,2,2,2,3,661.13
2,700000,4,2300000,5,1,2,2,1,404.72
2,1800000,6,4600000,0,1,3,3,0,626.21
2,1900000,4,4600000,2,2,1,2,0,573.32
2,2000000,10,4600000,4,1,3,2,0,651.21
1,700000,20,3000000,4,2,2,2,0,533.64
2,1000000,4,2500000,5,2,2,2,3,457.13
2,1600000,10,3000000,2,1,2,0,1,590.72
2,500000,16,4000000,5,2,3,2,2,771.62
2,1000000,5,3500000,4,1,2,2,2,569.05
2,1500000,10,2000000,0,1,1,1,3,483.56
1,1800000,3,3000000,0,1,3,2,2,393.37
2,3000000,4,5000000,1,1,3,2,3,668.2
2,3000000,4,4400000,0,1,3,2,0,515.21
2,1400000,8,4000000,3,1,2,0,3,715.38
2,1600000,10,3500000,3,1,3,3,2,682.87
2,2000000,20,4800000,0,2,2,2,2,700.8
2,1900000,8,1500000,5,1,3,2,2,367.87
2,1900000,4,2500000,2,1,2,2,2,297.05
2,1600000,8,5000000,0,1,2,1,1,633.72
2,1200000,10,4400000,4,1,2,1,0,605.39
2,1800000,4,1800000,5,1,3,1,0,336.21
2,1200000,16,1500000,1,1,3,2,0,447.21
2,1500000,16,4800000,1,1,2,3,1,583.72
2,2500000,5,4500000,0,1,3,3,2,682.87
2,1200000,20,2300000,0,1,2,0,1,590.72
2,1900000,12,1800000,2,2,3,2,1,539.29
2,500000,10,1800000,0,2,3,3,0,553.96
2,500000,10,4000000,5,1,2,2,2,637.05
2,1600000,4,1500000,2,1,2,1,3,350.38
2,3000000,10,4500000,1,1,3,2,3,736.2
2,1200000,5,5000000,5,1,2,2,1,608.72
2,3000000,4,4800000,5,2,2,2,0,440.14
2,1900000,10,3500000,0,1,1,2,0,509.57
2,700000,20,4800000,4,2,3,1,0,739.96
2,1000000,5,2000000,1,2,2,2,2,496.8
2,1800000,4,4600000,0,1,2,3,2,612.05
2,1200000,3,5000000,1,2,3,3,2,746.62
2,1500000,5,2500000,0,2,3,2,3,663.95
2,700000,6,1800000,3,1,2,0,2,483.05
2,500000,10,4000000,5,1,3,2,3,736.2
2,2500000,5,2000000,5,2,2,2,0,304.14
2,1900000,10,1200000,3,2,2,3,3,364.13
2,1200000,20,2500000,0,2,2,1,0,601.14
2,500000,3,4800000,2,1,2,1,0,605.39
2,1900000,16,4500000,3,1,1,1,1,562.9
2,1400000,8,4000000,2,1,1,3,1,512.9
2,1500000,3,1500000,1,1,2,2,3,325.38
